cycle_id,building_id,review_day,actual_g,predicted_g,lower_80_g,upper_80_g,lower_90_g,upper_90_g,covered_80,covered_90,target_status_80
2025-5,Tags 3,14,1738.0,1478.4969614357385,1103.2125314357424,1853.7813914357346,1074.7296760674014,1882.2642468040756,True,True,Uncertain
2025-5,Lags 1,21,1306.0,1482.1358323183235,1126.8274321005833,1837.4442325360637,1050.7167070835615,1913.5549575530856,True,True,Uncertain
2025-5,Lags 2,21,1176.0,1268.9537942284442,913.645394010704,1624.2621944461844,837.5346689936821,1700.3729194632062,True,True,Likely below
2025-5,Lags 3,21,1182.0,1294.866559007058,939.5581587893178,1650.1749592247982,863.4474337722959,1726.28568424182,True,True,Likely below
2025-5,Tags 1,21,1702.0,1514.2609227505689,1158.9525225328287,1869.569322968309,1082.8417975158068,1945.680047985331,True,True,Uncertain
2025-5,Tags 2,21,1776.0,1519.417711643528,1164.1093114257878,1874.7261118612682,1087.998586408766,1950.8368368782901,True,True,Uncertain
2025-5,Tags 3,21,1738.0,1525.4122519794453,1170.103851761705,1880.7206521971855,1093.9931267446832,1956.8313772142074,True,True,Uncertain
2025-5,Lags 1,28,1306.0,1471.2430112154502,1228.504363437677,1713.9816589932234,1072.2127777233884,1870.273244707512,True,True,Likely below
2025-5,Lags 2,28,1176.0,1250.9055961436702,1008.166948365897,1493.6442439214434,851.8753626516084,1649.935829635732,True,True,Likely below
2025-5,Lags 3,28,1182.0,1260.7837892918183,1018.0451415140451,1503.5224370695914,861.7535557997564,1659.81402278388,True,True,Likely below
2025-5,Tags 1,28,1702.0,1579.178176585083,1336.43952880731,1821.9168243628562,1180.1479430930212,1978.208410077145,True,True,Uncertain
2025-5,Tags 2,28,1776.0,1548.0093315453082,1305.270683767535,1790.7479793230814,1148.9790980532464,1947.03956503737,True,True,Likely below
2025-5,Tags 3,28,1738.0,1539.3791878055295,1296.6405400277563,1782.1178355833026,1140.3489543134676,1938.4094212975913,True,True,Likely below
2026-1,Lags 1,7,1605.9999999999998,1495.4695882007877,1193.362492042941,1797.5766843586343,1123.610426350599,1867.3287500509764,True,True,Likely below
2026-1,Lags 2,7,1972.0000000000002,1518.6114050350282,1216.5043088771815,1820.7185011928748,1146.7522431848395,1890.4705668852168,False,False,Uncertain
2026-1,Lags 3,7,1691.4399999999998,1460.3957857937028,1158.2886896358561,1762.5028819515494,1088.536623943514,1832.2549476438915,True,True,Likely below
2026-1,Tags 1,7,1446.68,1531.1123628239172,1229.0052666660706,1833.2194589817639,1159.2532009737286,1902.971524674106,True,True,Uncertain
2026-1,Tags 2,7,1550.16,1545.136622286667,1243.0295261288204,1847.2437184445137,1173.2774604364783,1916.9957841368557,True,True,Uncertain
2026-1,Tags 3,7,1691.4399999999998,1513.678067927198,1211.5709717693514,1815.7851640850447,1141.8189060770094,1885.5372297773868,True,True,Uncertain
2026-1,Lags 1,14,1605.9999999999998,1530.2882153992364,1271.668593981022,1788.9078368174507,1230.053089656832,1830.5233411416407,True,True,Likely below
2026-1,Lags 2,14,1972.0000000000002,1539.7625385176484,1281.142917099434,1798.3821599358628,1239.527412775244,1839.9976642600527,False,False,Likely below
2026-1,Lags 3,14,1691.4399999999998,1376.3597119566164,1117.740090538402,1634.9793333748307,1076.124586214212,1676.5948376990207,False,False,Likely below
2026-1,Tags 1,14,1446.68,1542.5489647947047,1283.9293433764904,1801.168586212919,1242.3138390523004,1842.784090537109,True,True,Uncertain
2026-1,Tags 2,14,1550.16,1541.382391570641,1282.7627701524266,1800.0020129888553,1241.1472658282366,1841.6175173130453,True,True,Uncertain
2026-1,Tags 3,14,1691.4399999999998,1544.0053592038573,1285.385737785643,1802.6249806220717,1243.770233461453,1844.2404849462616,True,True,Uncertain
2026-1,Lags 1,21,1605.9999999999998,1534.9518121924054,1309.9972034944353,1759.9064208903756,1262.1124116811548,1807.7912127036561,True,True,Likely below
2026-1,Lags 2,21,1972.0000000000002,1556.3156124782472,1331.361003780277,1781.2702211762173,1283.4762119669965,1829.155012989498,False,False,Likely below
2026-1,Lags 3,21,1691.4399999999998,1463.110847661206,1238.1562389632359,1688.065456359176,1190.2714471499553,1735.9502481724567,False,True,Likely below
2026-1,Tags 1,21,1446.68,1562.1568755132519,1337.2022668152817,1787.111484211222,1289.3174750020012,1834.9962760245025,True,True,Likely below
2026-1,Tags 2,21,1550.16,1564.0160889823912,1339.0614802844211,1788.9706976803614,1291.1766884711406,1836.855489493642,True,True,Likely below
2026-1,Tags 3,21,1691.4399999999998,1565.0776941207716,1340.1230854228015,1790.0323028187418,1292.238293609521,1837.9170946320223,True,True,Likely below
2026-1,Lags 1,28,1605.9999999999998,1567.3847232757062,1399.2320158436921,1735.5374307077202,1321.7295904692517,1813.0398560821607,True,True,Likely below
2026-1,Lags 2,28,1972.0000000000002,1583.471752823097,1415.319045391083,1751.624460255111,1337.8166200166424,1829.1268856295515,False,False,Likely below
2026-1,Lags 3,28,1691.4399999999998,1512.6551832596713,1344.5024758276572,1680.8078906916853,1267.0000504532168,1758.3103160661258,False,True,Likely below
2026-1,Tags 1,28,1446.68,1560.5627384832746,1392.4100310512606,1728.7154459152887,1314.9076056768201,1806.2178712897291,True,True,Likely below
2026-1,Tags 2,28,1550.16,1537.5601271137346,1369.4074196817205,1705.7128345457486,1291.90499430728,1783.215259920189,True,True,Likely below
2026-1,Tags 3,28,1691.4399999999998,1539.8020357131745,1371.6493282811605,1707.9547431451886,1294.14690290672,1785.457168519629,True,True,Likely below
2026-2,Lags 1,7,1192.0,1589.2908448950125,1389.1433140874883,1789.4383757025366,1205.53236471057,1973.049325079455,False,False,Likely below
2026-2,Lags 2,7,1204.0,1588.4527396382323,1388.3052088307081,1788.6002704457565,1204.6942594537898,1972.2112198226748,False,False,Likely below
2026-2,Lags 3,7,1078.0,1351.037571749025,1150.8900409415007,1551.185102556549,967.2790915645824,1734.7960519334674,False,True,Likely below
2026-2,Tags 1,7,1360.0,1614.0347103578847,1413.8871795503605,1814.1822411654089,1230.2762301734422,1997.7931905423272,False,True,Uncertain
2026-2,Tags 2,7,1556.2800000000002,1639.5781989195068,1439.4306681119826,1839.725729727031,1255.8197187350643,2023.3366791039493,True,True,Uncertain
2026-2,Tags 3,7,1564.0,1636.3178553242135,1436.1703245166893,1836.4653861317377,1252.559375139771,2020.076335508656,True,True,Uncertain
2026-2,Lags 1,14,1192.0,1570.6634996919117,1336.4081809954228,1804.9188183884007,1163.289759449933,1978.0372399338905,False,True,Uncertain
2026-2,Lags 2,14,1204.0,1366.0140312131255,1131.7587125166365,1600.2693499096144,958.6402909711467,1773.3877714551043,True,True,Likely below
2026-2,Lags 3,14,1078.0,1213.370777777777,979.115459081288,1447.626096474266,805.9970375357982,1620.7445180197558,True,True,Likely below
2026-2,Tags 1,14,1360.0,1617.213575769291,1382.958257072802,1851.46889446578,1209.8398355273123,2024.5873160112699,False,True,Uncertain
2026-2,Tags 2,14,1556.2800000000002,1640.3161770250704,1406.0608583285814,1874.5714957215594,1232.9424367830916,2047.6899172670492,True,True,Uncertain
2026-2,Tags 3,14,1564.0,1638.108424578813,1403.853105882324,1872.3637432753019,1230.734684336834,2045.4821648207917,True,True,Uncertain
2026-2,Lags 1,21,1192.0,1414.5369566155334,1154.2769205079378,1674.796992723129,1018.147950022124,1810.925963208943,True,True,Likely below
2026-2,Lags 2,21,1204.0,1298.8017365896965,1038.5417004821009,1559.061772697292,902.412729996287,1695.190743183106,True,True,Likely below
2026-2,Lags 3,21,1078.0,1205.5562436507932,945.2962075431976,1465.8162797583889,809.1672370573838,1601.9452502442027,True,True,Likely below
2026-2,Tags 1,21,1360.0,1589.6177966042426,1329.357760496647,1849.8778327118382,1193.228790010833,1986.006803197652,True,True,Uncertain
2026-2,Tags 2,21,1556.2800000000002,1596.030523761725,1335.7704876541293,1856.2905598693205,1199.6415171683154,1992.4195303551344,True,True,Uncertain
2026-2,Tags 3,21,1564.0,1592.790646434978,1332.5306103273824,1853.0506825425737,1196.4016398415686,1989.1796530283875,True,True,Uncertain
2026-2,Lags 1,28,1192.0,1389.3057856349187,1178.6988098412673,1599.91276142857,1015.7497039682494,1762.861867301588,True,True,Likely below
2026-2,Lags 2,28,1204.0,1397.1194911904743,1186.512515396823,1607.7264669841256,1023.5634095238049,1770.6755728571436,True,True,Likely below
2026-2,Lags 3,28,1078.0,1319.3731291269828,1108.7661533333314,1529.9801049206342,945.8170474603135,1692.9292107936521,False,True,Likely below
2026-2,Tags 1,28,1360.0,1590.798292857141,1380.1913170634896,1801.4052686507923,1217.2422111904716,1964.3543745238103,False,True,Uncertain
2026-2,Tags 2,28,1556.2800000000002,1622.1071574603147,1411.5001816666634,1832.714133253966,1248.5510757936454,1995.663239126984,True,True,Uncertain
2026-2,Tags 3,28,1564.0,1617.3002362698385,1406.693260476187,1827.9072120634899,1243.7441546031691,1990.8563179365078,True,True,Uncertain
