review_day,cycle_id,building_id,role,feature,feature_value,shap_value_g,base_value_g
14,2026-2,Lags 2,development,adg_acceleration_g_day2,0.0,0.0,1518.9375750110282
14,2025-2,Tags 3,development,adg_acceleration_g_day2,0.0,0.0,1518.9375750110282
14,2026-3,Tags 1,later_cycle_audit,adg_acceleration_g_day2,0.0,0.0,1518.9375750110282
14,2026-3,Tags 2,later_cycle_audit,adg_acceleration_g_day2,0.0,0.0,1518.9375750110282
14,2026-3,Tags 3,later_cycle_audit,adg_acceleration_g_day2,0.0,0.0,1518.9375750110282
14,2025-5,Tags 2,development,placement_to_current_adg_g_day,15.928571428571429,7.5025664508208365,1518.9375750110282
14,2025-4,Tags 1,development,placement_to_current_adg_g_day,12.557142857142855,-1.156853146994763,1518.9375750110282
14,2025-4,Lags 2,development,placement_to_current_adg_g_day,14.499999999999998,5.385131266351209,1518.9375750110282
14,2026-1,Lags 1,development,placement_to_current_adg_g_day,18.534285714285716,8.87408227118226,1518.9375750110282
14,2025-5,Tags 3,development,placement_to_current_adg_g_day,15.071428571428571,5.637415610873404,1518.9375750110282
14,2025-5,Tags 1,development,placement_to_current_adg_g_day,13.928571428571429,5.172776116491377,1518.9375750110282
14,2026-2,Tags 3,development,placement_to_current_adg_g_day,14.385000000000002,5.019310613846187,1518.9375750110282
14,2025-3,Tags 1,development,placement_to_current_adg_g_day,16.97,7.05069705197684,1518.9375750110282
14,2026-1,Lags 2,development,placement_to_current_adg_g_day,23.928571428571427,13.66516342724833,1518.9375750110282
14,2026-2,Lags 3,development,placement_to_current_adg_g_day,6.928571428571426,-57.15028966179523,1518.9375750110282
14,2026-2,Lags 2,development,placement_to_current_adg_g_day,9.464285714285714,-50.06282963959734,1518.9375750110282
14,2025-2,Tags 3,development,placement_to_current_adg_g_day,21.714285714285715,13.200902106735498,1518.9375750110282
14,2026-3,Tags 1,later_cycle_audit,placement_to_current_adg_g_day,14.48285714285714,5.39455092342962,1518.9375750110282
14,2026-3,Tags 2,later_cycle_audit,placement_to_current_adg_g_day,14.48285714285714,5.39455092342962,1518.9375750110282
14,2026-3,Tags 3,later_cycle_audit,placement_to_current_adg_g_day,14.48285714285714,5.394550923429733,1518.9375750110282
14,2025-5,Tags 2,development,survival_pct,98.54724964739069,13.22572687699278,1518.9375750110282
14,2025-4,Tags 1,development,survival_pct,96.19633617675849,-3.3186900006804763,1518.9375750110282
14,2025-4,Lags 2,development,survival_pct,97.63181411974978,-4.1806562422814295,1518.9375750110282
14,2026-1,Lags 1,development,survival_pct,96.74948793303054,-3.5668626207722127,1518.9375750110282
14,2025-5,Tags 3,development,survival_pct,98.53891542568137,13.22572687699244,1518.9375750110282
14,2025-5,Tags 1,development,survival_pct,98.24042792792793,-1.8748943768507615,1518.9375750110282
14,2026-2,Tags 3,development,survival_pct,97.76725304465494,-4.175784542786346,1518.9375750110282
14,2025-3,Tags 1,development,survival_pct,98.08585503166783,-3.8925507717783603,1518.9375750110282
14,2026-1,Lags 2,development,survival_pct,97.49062332559386,-3.4023570450145826,1518.9375750110282
14,2026-2,Lags 3,development,survival_pct,96.02389230632077,-2.0396581538205965,1518.9375750110282
14,2026-2,Lags 2,development,survival_pct,97.72117962466488,-2.3182374195873763,1518.9375750110282
14,2025-2,Tags 3,development,survival_pct,97.55882352941177,-3.8938762018775606,1518.9375750110282
14,2026-3,Tags 1,later_cycle_audit,survival_pct,97.781833497122,-4.175784542786801,1518.9375750110282
14,2026-3,Tags 2,later_cycle_audit,survival_pct,97.0340174304189,-3.753972183903784,1518.9375750110282
14,2026-3,Tags 3,later_cycle_audit,survival_pct,97.13005739885202,-3.75397218390367,1518.9375750110282
14,2025-5,Tags 2,development,mortality_recent_7d_per_1000,6.770098730606488,1.8340680531260887,1518.9375750110282
14,2025-4,Tags 1,development,mortality_recent_7d_per_1000,14.962942245839743,-0.3439843910181253,1518.9375750110282
14,2025-4,Lags 2,development,mortality_recent_7d_per_1000,9.472743521000893,-1.0257813841957386,1518.9375750110282
14,2026-1,Lags 1,development,mortality_recent_7d_per_1000,12.734882892510464,0.11613322594052988,1518.9375750110282
14,2025-5,Tags 3,development,mortality_recent_7d_per_1000,5.479067153694857,2.2169953197932273,1518.9375750110282
14,2025-5,Tags 1,development,mortality_recent_7d_per_1000,7.601351351351352,-0.7180670180986226,1518.9375750110282
14,2026-2,Tags 3,development,mortality_recent_7d_per_1000,9.066305818673884,-1.0657059995800182,1518.9375750110282
14,2025-3,Tags 1,development,mortality_recent_7d_per_1000,7.459535538353272,-1.0170165551357968,1518.9375750110282
14,2026-1,Lags 2,development,mortality_recent_7d_per_1000,10.626897660296482,0.0762086105560229,1518.9375750110282
14,2026-2,Lags 3,development,mortality_recent_7d_per_1000,25.675314255148436,-0.0728498613885904,1518.9375750110282
14,2026-2,Lags 2,development,mortality_recent_7d_per_1000,10.634495084897228,-0.07284986138847671,1518.9375750110282
14,2025-2,Tags 3,development,mortality_recent_7d_per_1000,10.0,-1.2247534069875883,1518.9375750110282
14,2026-3,Tags 1,later_cycle_audit,mortality_recent_7d_per_1000,11.231222799382284,-0.11485666722160204,1518.9375750110282
14,2026-3,Tags 2,later_cycle_audit,mortality_recent_7d_per_1000,14.197357323587292,-0.11485666722137466,1518.9375750110282
14,2026-3,Tags 3,later_cycle_audit,mortality_recent_7d_per_1000,13.999720005599888,-0.11485666722160204,1518.9375750110282
21,2025-5,Tags 2,development,current_weight_g,564.0,4.020664975639988,1522.1474918723145
21,2025-4,Tags 1,development,current_weight_g,459.86999999999995,0.18172438742158192,1522.1474918723145
21,2025-4,Lags 2,development,current_weight_g,594.0,4.2898883520318805,1522.1474918723145
21,2026-1,Lags 1,development,current_weight_g,542.9999999999999,3.518305355149323,1522.1474918723145
21,2025-5,Tags 3,development,current_weight_g,600.0,4.2898883520318805,1522.1474918723145
21,2025-5,Tags 1,development,current_weight_g,462.0,0.343327087214675,1522.1474918723145
21,2026-2,Tags 3,development,current_weight_g,564.0,3.959354206408989,1522.1474918723145
21,2025-3,Tags 1,development,current_weight_g,602.51,4.200961259439282,1522.1474918723145
21,2026-1,Lags 2,development,current_weight_g,819.0,10.267579713275722,1522.1474918723145
21,2026-2,Lags 3,development,current_weight_g,246.00000000000003,-35.07169368861355,1522.1474918723145
21,2026-2,Lags 2,development,current_weight_g,315.0,-35.10211798675016,1522.1474918723145
21,2025-2,Tags 3,development,current_weight_g,685.0,5.465507573165155,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,current_weight_g,516.72,2.5350416480785043,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,current_weight_g,519.8900000000001,2.5350416480788454,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,current_weight_g,540.27,3.389790703634162,1522.1474918723145
21,2025-5,Tags 2,development,weight_day7_g,105.0,3.4437871985477386,1522.1474918723145
21,2025-4,Tags 1,development,weight_day7_g,90.3,-13.39924076065381,1522.1474918723145
21,2025-4,Lags 2,development,weight_day7_g,101.00000000000001,0.276060817284133,1522.1474918723145
21,2026-1,Lags 1,development,weight_day7_g,103.5,2.7980977078067326,1522.1474918723145
21,2025-5,Tags 3,development,weight_day7_g,106.0,3.443787198547625,1522.1474918723145
21,2025-5,Tags 1,development,weight_day7_g,108.0,3.42038736521431,1522.1474918723145
21,2026-2,Tags 3,development,weight_day7_g,108.61999999999999,3.4437871985477386,1522.1474918723145
21,2025-3,Tags 1,development,weight_day7_g,127.0,3.045990031880933,1522.1474918723145
21,2026-1,Lags 2,development,weight_day7_g,107.50000000000001,3.624468531881348,1522.1474918723145
21,2026-2,Lags 3,development,weight_day7_g,73.50000000000001,-10.097125289057317,1522.1474918723145
21,2026-2,Lags 2,development,weight_day7_g,101.5,-0.07554539019224649,1522.1474918723145
21,2025-2,Tags 3,development,weight_day7_g,148.0,3.0459900318811606,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,weight_day7_g,114.74000000000001,3.256588531881107,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,weight_day7_g,114.74000000000001,3.2565885318808796,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,weight_day7_g,114.74000000000001,3.045990031880933,1522.1474918723145
21,2025-5,Tags 2,development,weight_day14_g,263.0,3.2817801904271846,1522.1474918723145
21,2025-4,Tags 1,development,weight_day14_g,215.79999999999998,1.7710538427471647,1522.1474918723145
21,2025-4,Lags 2,development,weight_day14_g,242.99999999999997,3.3645107860855887,1522.1474918723145
21,2026-1,Lags 1,development,weight_day14_g,299.48,3.4969557365005812,1522.1474918723145
21,2025-5,Tags 3,development,weight_day14_g,251.0,3.313155176182022,1522.1474918723145
21,2025-5,Tags 1,development,weight_day14_g,235.0,3.241607026960992,1522.1474918723145
21,2026-2,Tags 3,development,weight_day14_g,241.39000000000001,3.2535394959828636,1522.1474918723145
21,2025-3,Tags 1,development,weight_day14_g,277.58,3.25353949598275,1522.1474918723145
21,2026-1,Lags 2,development,weight_day14_g,375.0,5.778337595759808,1522.1474918723145
21,2026-2,Lags 3,development,weight_day14_g,136.99999999999997,-30.754479346628955,1522.1474918723145
21,2026-2,Lags 2,development,weight_day14_g,172.5,-26.91559944443668,1522.1474918723145
21,2025-2,Tags 3,development,weight_day14_g,344.0,5.3523517082879835,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,weight_day14_g,242.75999999999996,3.2821032121461258,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,weight_day14_g,242.75999999999996,3.2821032121461258,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,weight_day14_g,242.75999999999996,3.2689454241934754,1522.1474918723145
21,2025-5,Tags 2,development,current_ratio_to_target,0.705,4.2266081796603885,1522.1474918723145
21,2025-4,Tags 1,development,current_ratio_to_target,0.5748374999999999,2.023553347216989,1522.1474918723145
21,2025-4,Lags 2,development,current_ratio_to_target,0.7425,4.943160924187396,1522.1474918723145
21,2026-1,Lags 1,development,current_ratio_to_target,0.6787499999999999,3.940049915038003,1522.1474918723145
21,2025-5,Tags 3,development,current_ratio_to_target,0.75,5.196336150682896,1522.1474918723145
21,2025-5,Tags 1,development,current_ratio_to_target,0.5775,2.154168016533845,1522.1474918723145
21,2026-2,Tags 3,development,current_ratio_to_target,0.705,4.226608179660275,1522.1474918723145
21,2025-3,Tags 1,development,current_ratio_to_target,0.7531375,5.171425975244233,1522.1474918723145
21,2026-1,Lags 2,development,current_ratio_to_target,1.02375,14.864865683626022,1522.1474918723145
21,2026-2,Lags 3,development,current_ratio_to_target,0.30750000000000005,-46.746776371850615,1522.1474918723145
21,2026-2,Lags 2,development,current_ratio_to_target,0.39375,-45.24265248224037,1522.1474918723145
21,2025-2,Tags 3,development,current_ratio_to_target,0.85625,7.467098565683159,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,current_ratio_to_target,0.6459,2.1715051924596764,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,current_ratio_to_target,0.6498625000000001,2.124666998015641,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,current_ratio_to_target,0.6753374999999999,3.2785979794967943,1522.1474918723145
21,2025-5,Tags 2,development,ratio_day7,0.6176470588235294,3.512226892125568,1522.1474918723145
21,2025-4,Tags 1,development,ratio_day7,0.5311764705882352,-14.71353135458935,1522.1474918723145
21,2025-4,Lags 2,development,ratio_day7,0.5941176470588236,1.4964567941543692,1522.1474918723145
21,2026-1,Lags 1,development,ratio_day7,0.6088235294117647,2.8705840005036407,1522.1474918723145
21,2025-5,Tags 3,development,ratio_day7,0.6235294117647059,3.551172003236843,1522.1474918723145
21,2025-5,Tags 1,development,ratio_day7,0.6352941176470588,3.435070029380654,1522.1474918723145
21,2026-2,Tags 3,development,ratio_day7,0.6389411764705881,3.5122268921257955,1522.1474918723145
21,2025-3,Tags 1,development,ratio_day7,0.7470588235294118,3.27088708260203,1522.1474918723145
21,2026-1,Lags 2,development,ratio_day7,0.6323529411764707,3.759969986142778,1522.1474918723145
21,2026-2,Lags 3,development,ratio_day7,0.43235294117647066,-10.695062325682215,1522.1474918723145
21,2026-2,Lags 2,development,ratio_day7,0.5970588235294118,0.15331057867388154,1522.1474918723145
21,2025-2,Tags 3,development,ratio_day7,0.8705882352941177,3.2708870826019165,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,ratio_day7,0.6749411764705883,3.1937302198568887,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,ratio_day7,0.6749411764705883,3.1937302198568887,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,ratio_day7,0.6749411764705883,3.193730219856775,1522.1474918723145
21,2025-5,Tags 2,development,ratio_day14,0.6921052631578948,3.0347955584527426,1522.1474918723145
21,2025-4,Tags 1,development,ratio_day14,0.5678947368421052,1.8640514706447675,1522.1474918723145
21,2025-4,Lags 2,development,ratio_day14,0.6394736842105262,2.7871683932106635,1522.1474918723145
21,2026-1,Lags 1,development,ratio_day14,0.7881052631578948,2.987620959228366,1522.1474918723145
21,2025-5,Tags 3,development,ratio_day14,0.6605263157894737,2.739500337654931,1522.1474918723145
21,2025-5,Tags 1,development,ratio_day14,0.618421052631579,2.5661569684876895,1522.1474918723145
21,2026-2,Tags 3,development,ratio_day14,0.6352368421052632,2.685523836230459,1522.1474918723145
21,2025-3,Tags 1,development,ratio_day14,0.7304736842105263,3.068555022840428,1522.1474918723145
21,2026-1,Lags 2,development,ratio_day14,0.9868421052631579,5.176096336425189,1522.1474918723145
21,2026-2,Lags 3,development,ratio_day14,0.3605263157894736,-26.909468883175578,1522.1474918723145
21,2026-2,Lags 2,development,ratio_day14,0.45394736842105265,-21.19482492516738,1522.1474918723145
21,2025-2,Tags 3,development,ratio_day14,0.9052631578947369,4.977441847536511,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,ratio_day14,0.6388421052631578,2.6072653067229794,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,ratio_day14,0.6388421052631578,2.607265306723093,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,ratio_day14,0.6388421052631578,2.685523836230459,1522.1474918723145
21,2025-5,Tags 2,development,ratio_day21,0.705,3.3269335169128453,1522.1474918723145
21,2025-4,Tags 1,development,ratio_day21,0.5748374999999999,1.6300253518935506,1522.1474918723145
21,2025-4,Lags 2,development,ratio_day21,0.7425,3.3606497456003126,1522.1474918723145
21,2026-1,Lags 1,development,ratio_day21,0.6787499999999999,2.9613827068434375,1522.1474918723145
21,2025-5,Tags 3,development,ratio_day21,0.75,3.359326068111045,1522.1474918723145
21,2025-5,Tags 1,development,ratio_day21,0.5775,1.7840740253931244,1522.1474918723145
21,2026-2,Tags 3,development,ratio_day21,0.705,3.273302461357275,1522.1474918723145
21,2025-3,Tags 1,development,ratio_day21,0.7531375,3.3069456835795563,1522.1474918723145
21,2026-1,Lags 2,development,ratio_day21,1.02375,8.65219782846384,1522.1474918723145
21,2026-2,Lags 3,development,ratio_day21,0.30750000000000005,-31.654837388155215,1522.1474918723145
21,2026-2,Lags 2,development,ratio_day21,0.39375,-31.217700050493022,1522.1474918723145
21,2025-2,Tags 3,development,ratio_day21,0.85625,5.434708398715088,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,ratio_day21,0.6459,2.12137770731033,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,ratio_day21,0.6498625000000001,2.121377707310444,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,ratio_day21,0.6753374999999999,2.9765737005350275,1522.1474918723145
21,2025-5,Tags 2,development,gain_day7_14_g,158.0,3.0265352047834995,1522.1474918723145
21,2025-4,Tags 1,development,gain_day7_14_g,125.49999999999999,2.7169156693993273,1522.1474918723145
21,2025-4,Lags 2,development,gain_day7_14_g,141.99999999999994,3.1019327943046164,1522.1474918723145
21,2026-1,Lags 1,development,gain_day7_14_g,195.98000000000002,3.0088903158945186,1522.1474918723145
21,2025-5,Tags 3,development,gain_day7_14_g,145.0,3.126040343324007,1522.1474918723145
21,2025-5,Tags 1,development,gain_day7_14_g,127.0,2.802371598963191,1522.1474918723145
21,2026-2,Tags 3,development,gain_day7_14_g,132.77000000000004,3.026535204783386,1522.1474918723145
21,2025-3,Tags 1,development,gain_day7_14_g,150.57999999999998,3.0265352047830447,1522.1474918723145
21,2026-1,Lags 2,development,gain_day7_14_g,267.5,3.4413153520196147,1522.1474918723145
21,2026-2,Lags 3,development,gain_day7_14_g,63.49999999999996,-27.27707168825509,1522.1474918723145
21,2026-2,Lags 2,development,gain_day7_14_g,71.0,-22.59384471921726,1522.1474918723145
21,2025-2,Tags 3,development,gain_day7_14_g,196.0,3.1136265965477605,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,gain_day7_14_g,128.01999999999995,2.825222895259458,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,gain_day7_14_g,128.01999999999995,2.825222895259344,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,gain_day7_14_g,128.01999999999995,2.842867784148666,1522.1474918723145
21,2025-5,Tags 2,development,gain_day14_21_g,301.0,-0.024564210432799882,1522.1474918723145
21,2025-4,Tags 1,development,gain_day14_21_g,244.06999999999996,-0.9030383498602532,1522.1474918723145
21,2025-4,Lags 2,development,gain_day14_21_g,351.0,3.727710097087879,1522.1474918723145
21,2026-1,Lags 1,development,gain_day14_21_g,243.51999999999987,-1.228320572764801,1522.1474918723145
21,2025-5,Tags 3,development,gain_day14_21_g,349.0,2.5202416548861493,1522.1474918723145
21,2025-5,Tags 1,development,gain_day14_21_g,227.0,-0.9536178228040626,1522.1474918723145
21,2026-2,Tags 3,development,gain_day14_21_g,322.61,0.1037889519602686,1522.1474918723145
21,2025-3,Tags 1,development,gain_day14_21_g,324.93,0.10378895196072335,1522.1474918723145
21,2026-1,Lags 2,development,gain_day14_21_g,444.0,20.825425279860724,1522.1474918723145
21,2026-2,Lags 3,development,gain_day14_21_g,109.00000000000006,-24.17141397989269,1522.1474918723145
21,2026-2,Lags 2,development,gain_day14_21_g,142.5,-24.549782279992655,1522.1474918723145
21,2025-2,Tags 3,development,gain_day14_21_g,341.0,0.4483466469491759,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,gain_day14_21_g,273.96000000000004,-0.4917820304368661,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,gain_day14_21_g,277.1300000000001,-0.49178203043697977,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,gain_day14_21_g,297.51,-0.18693350937462583,1522.1474918723145
21,2025-5,Tags 2,development,adg_day7_14_g,22.571428571428573,2.457015467491715,1522.1474918723145
21,2025-4,Tags 1,development,adg_day7_14_g,17.928571428571427,2.055712570213359,1522.1474918723145
21,2025-4,Lags 2,development,adg_day7_14_g,20.285714285714278,2.4352106000673075,1522.1474918723145
21,2026-1,Lags 1,development,adg_day7_14_g,27.997142857142858,2.7023073958192754,1522.1474918723145
21,2025-5,Tags 3,development,adg_day7_14_g,20.714285714285715,2.457015467491715,1522.1474918723145
21,2025-5,Tags 1,development,adg_day7_14_g,18.142857142857142,2.092496747161249,1522.1474918723145
21,2026-2,Tags 3,development,adg_day7_14_g,18.967142857142864,2.457015467491601,1522.1474918723145
21,2025-3,Tags 1,development,adg_day7_14_g,21.51142857142857,2.457015467491715,1522.1474918723145
21,2026-1,Lags 2,development,adg_day7_14_g,38.214285714285715,3.033092628975055,1522.1474918723145
21,2026-2,Lags 3,development,adg_day7_14_g,9.071428571428566,-22.146881812202878,1522.1474918723145
21,2026-2,Lags 2,development,adg_day7_14_g,10.142857142857142,-16.829394652751148,1522.1474918723145
21,2025-2,Tags 3,development,adg_day7_14_g,28.0,2.789901517863882,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,adg_day7_14_g,18.288571428571423,2.09249674716159,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,adg_day7_14_g,18.288571428571423,2.09249674716159,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,adg_day7_14_g,18.288571428571423,2.0924967471614764,1522.1474918723145
21,2025-5,Tags 2,development,adg_day14_21_g,43.0,0.7286123301241787,1522.1474918723145
21,2025-4,Tags 1,development,adg_day14_21_g,34.86714285714285,-0.953321836324335,1522.1474918723145
21,2025-4,Lags 2,development,adg_day14_21_g,50.142857142857146,4.132376138031532,1522.1474918723145
21,2026-1,Lags 1,development,adg_day14_21_g,34.78857142857141,-0.8878774458356702,1522.1474918723145
21,2025-5,Tags 3,development,adg_day14_21_g,49.857142857142854,3.1987794608434115,1522.1474918723145
21,2025-5,Tags 1,development,adg_day14_21_g,32.42857142857143,-0.6702314551338304,1522.1474918723145
21,2026-2,Tags 3,development,adg_day14_21_g,46.08714285714286,0.6933639967909357,1522.1474918723145
21,2025-3,Tags 1,development,adg_day14_21_g,46.41857142857143,0.6933639967910494,1522.1474918723145
21,2026-1,Lags 2,development,adg_day14_21_g,63.42857142857143,22.420874891546873,1522.1474918723145
21,2026-2,Lags 3,development,adg_day14_21_g,15.57142857142858,-29.355940076833917,1522.1474918723145
21,2026-2,Lags 2,development,adg_day14_21_g,20.357142857142858,-30.711501130409488,1522.1474918723145
21,2025-2,Tags 3,development,adg_day14_21_g,48.714285714285715,1.1182472762523048,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,adg_day14_21_g,39.13714285714286,-0.5862131387772251,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,adg_day14_21_g,39.59000000000002,-0.6103144033276067,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,adg_day14_21_g,42.50142857142857,0.6933639967908221,1522.1474918723145
21,2025-5,Tags 2,development,last_interval_adg_g_day,43.0,-0.6117663685705566,1522.1474918723145
21,2025-4,Tags 1,development,last_interval_adg_g_day,34.86714285714285,-2.496434713319104,1522.1474918723145
21,2025-4,Lags 2,development,last_interval_adg_g_day,50.142857142857146,1.2369168385231433,1522.1474918723145
21,2026-1,Lags 1,development,last_interval_adg_g_day,34.78857142857141,-2.4835993666839613,1522.1474918723145
21,2025-5,Tags 3,development,last_interval_adg_g_day,49.857142857142854,0.7472506480465881,1522.1474918723145
21,2025-5,Tags 1,development,last_interval_adg_g_day,32.42857142857143,-2.05130014691224,1522.1474918723145
21,2026-2,Tags 3,development,last_interval_adg_g_day,46.08714285714286,-0.6439574796819443,1522.1474918723145
21,2025-3,Tags 1,development,last_interval_adg_g_day,46.41857142857143,-0.6566595749198996,1522.1474918723145
21,2026-1,Lags 2,development,last_interval_adg_g_day,63.42857142857143,27.995387165222724,1522.1474918723145
21,2026-2,Lags 3,development,last_interval_adg_g_day,15.57142857142858,-21.03583700170452,1522.1474918723145
21,2026-2,Lags 2,development,last_interval_adg_g_day,20.357142857142858,-20.72591793027607,1522.1474918723145
21,2025-2,Tags 3,development,last_interval_adg_g_day,48.714285714285715,0.40139736942103355,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,last_interval_adg_g_day,39.13714285714286,-2.5452248736866068,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,last_interval_adg_g_day,39.59000000000002,-2.5452248736862657,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,last_interval_adg_g_day,42.50142857142857,-0.5661533122935225,1522.1474918723145
21,2025-5,Tags 2,development,prior_interval_adg_g_day,22.571428571428573,2.4021643299417974,1522.1474918723145
21,2025-4,Tags 1,development,prior_interval_adg_g_day,17.928571428571427,2.1863686892630767,1522.1474918723145
21,2025-4,Lags 2,development,prior_interval_adg_g_day,20.285714285714278,2.50067179961934,1522.1474918723145
21,2026-1,Lags 1,development,prior_interval_adg_g_day,27.997142857142858,2.396062873592541,1522.1474918723145
21,2025-5,Tags 3,development,prior_interval_adg_g_day,20.714285714285715,2.4451830442910705,1522.1474918723145
21,2025-5,Tags 1,development,prior_interval_adg_g_day,18.142857142857142,1.9837269131196535,1522.1474918723145
21,2026-2,Tags 3,development,prior_interval_adg_g_day,18.967142857142864,2.4021643299417974,1522.1474918723145
21,2025-3,Tags 1,development,prior_interval_adg_g_day,21.51142857142857,2.4185752011538852,1522.1474918723145
21,2026-1,Lags 2,development,prior_interval_adg_g_day,38.214285714285715,3.116219774478054,1522.1474918723145
21,2026-2,Lags 3,development,prior_interval_adg_g_day,9.071428571428566,-21.85113695540076,1522.1474918723145
21,2026-2,Lags 2,development,prior_interval_adg_g_day,10.142857142857142,-19.386287113897538,1522.1474918723145
21,2025-2,Tags 3,development,prior_interval_adg_g_day,28.0,2.4907692699944164,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,prior_interval_adg_g_day,18.288571428571423,2.0266310797861706,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,prior_interval_adg_g_day,18.288571428571423,2.026631079786057,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,prior_interval_adg_g_day,18.288571428571423,1.809848547378806,1522.1474918723145
21,2025-5,Tags 2,development,adg_acceleration_g_day2,20.428571428571427,0.18445506022408154,1522.1474918723145
21,2025-4,Tags 1,development,adg_acceleration_g_day2,16.938571428571425,0.1844550602244226,1522.1474918723145
21,2025-4,Lags 2,development,adg_acceleration_g_day2,29.85714285714287,0.18445506022396785,1522.1474918723145
21,2026-1,Lags 1,development,adg_acceleration_g_day2,6.7914285714285505,-0.6147810924368287,1522.1474918723145
21,2025-5,Tags 3,development,adg_acceleration_g_day2,29.14285714285714,0.18445506022419522,1522.1474918723145
21,2025-5,Tags 1,development,adg_acceleration_g_day2,14.285714285714288,-0.19251378291335186,1522.1474918723145
21,2026-2,Tags 3,development,adg_acceleration_g_day2,27.119999999999994,0.18445506022419522,1522.1474918723145
21,2025-3,Tags 1,development,adg_acceleration_g_day2,24.907142857142862,0.18445506022408154,1522.1474918723145
21,2026-1,Lags 2,development,adg_acceleration_g_day2,25.214285714285715,0.18445506022419522,1522.1474918723145
21,2026-2,Lags 3,development,adg_acceleration_g_day2,6.500000000000014,-0.4838905462183902,1522.1474918723145
21,2026-2,Lags 2,development,adg_acceleration_g_day2,10.214285714285715,-0.4838905462183902,1522.1474918723145
21,2025-2,Tags 3,development,adg_acceleration_g_day2,20.714285714285715,0.18445506022408154,1522.1474918723145
21,2026-3,Tags 1,later_cycle_audit,adg_acceleration_g_day2,20.84857142857144,0.18445506022419522,1522.1474918723145
21,2026-3,Tags 2,later_cycle_audit,adg_acceleration_g_day2,21.301428571428595,0.1844550602243089,1522.1474918723145
21,2026-3,Tags 3,later_cycle_audit,adg_acceleration_g_day2,24.212857142857146,0.18445506022408154,1522.1474918723145
21,2025-5,Tags 2,development,placement_to_current_adg_g_day,24.952380952380953,3.997899008226227,1522.1474918723145
21,2025-4,Tags 1,development,placement_to_current_adg_g_day,19.99380952380952,1.6322869889087315,1522.1474918723145
21,2025-4,Lags 2,development,placement_to_current_adg_g_day,26.38095238095238,4.3131470805950585,1522.1474918723145
21,2026-1,Lags 1,development,placement_to_current_adg_g_day,23.952380952380945,3.8240755918319564,1522.1474918723145
21,2025-5,Tags 3,development,placement_to_current_adg_g_day,26.666666666666668,4.294435980448611,1522.1474918723145
21,2025-5,Tags 1,development,placement_to_current_adg_g_day,20.095238095238095,1.8305615074874595,1522.1474918723145
21,2026-2,Tags 3,development,placement_to_current_adg_g_day,24.952380952380953,3.997899008226568,1522.1474918723145
21,2025-3,Tags 1,development,placement_to_current_adg_g_day,26.786190476190477,4.253229980448623,1522.1474918723145
21,2026-1,Lags 2,development,placement_to_current_adg_g_day,37.095238095238095,11.938643368501062,1522.1474918723145
21,2026-2,Lags 3,development,placement_to_current_adg_g_day,9.80952380952381,-40.08217851467498,1522.1474918723145
21,2026-2,Lags 2,development,placement_to_current_adg_g_day,13.095238095238095,-40.79518855688207,1522.1474918723145
21,2025-2,Tags 3,development,placement_to_current_adg_g_day,30.714285714285715,6.590780306935471,1522.1474918723145
