cycle_id,building_id,measurement_day,prediction_day,validation_cycle,snapshot_role,actual_day35_weight_kg_y,remaining_gain_to_day35_kg_y,current_weight_kg,current_to_target_ratio,recent_adg_kg_day,has_recent_adg,cumulative_adg_kg_day,weight_day_7_kg,weight_day_14_kg,weight_day_21_kg,weight_day_28_kg,percentage_alive,mortality_recent_3d_per_1000,temperature_deviation_from_band_c,humidity_deviation_from_band_pp,environment_out_of_band_days_7d,environment_staleness_days
2025-5,Tags 1,28,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.702,0.6199999999999999,1.082,0.9016666666666667,0.08857142857142859,1,0.046380952380952384,0.108,0.235,0.462,1.082,0.9686092342342343,0.8915165165165165,4.382307692307702,0.1125641025640931,7,3
2025-5,Tags 2,7,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.776,1.671,0.105,0.6176470588235293,,0,,0.105,,,,0.9922425952045134,1.0813352139163142,,,,
2025-5,Tags 2,14,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.776,1.513,0.263,0.6921052631578948,0.022571428571428576,1,0.022571428571428576,0.105,0.263,,,0.9854724964739069,1.081335213916314,,,,
2025-5,Tags 2,21,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.776,1.2120000000000002,0.564,0.7049999999999998,0.04299999999999999,1,0.032785714285714286,0.105,0.263,0.564,,0.9784203102961918,1.1283497884344147,,,,
2025-5,Tags 2,28,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.776,0.72,1.056,0.8800000000000001,0.0702857142857143,1,0.04528571428571429,0.105,0.263,0.564,1.056,0.9724964739069112,0.846262341325811,,,,
2025-5,Tags 3,7,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.738,1.632,0.106,0.6235294117647058,,0,,0.106,,,,0.9908682214105086,1.2644001123911208,0,10.934042553191503,7,0
2025-5,Tags 3,14,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.738,1.487,0.251,0.6605263157894736,0.020714285714285716,1,0.020714285714285716,0.106,0.251,,,0.9853891542568137,0.7492741406762198,0.8794117647058677,18.962745098039207,7,0
2025-5,Tags 3,21,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.738,1.138,0.6,0.7499999999999999,0.04985714285714286,1,0.03528571428571429,0.106,0.251,0.6,,0.9780837313852205,1.0302519434298023,2.7833333333333314,16.200000000000003,7,6
2025-5,Tags 3,28,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.738,0.663,1.075,0.8958333333333334,0.06785714285714285,1,0.04614285714285714,0.106,0.251,0.6,1.075,0.9714807530205114,1.0302519434298023,3.7833333333333314,16.200000000000003,7,13
2026-1,Lags 1,7,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.606,1.5025000000000002,0.1035,0.6088235294117647,,0,,0.1035,,,,0.9802297622228159,1.9592127526939178,0,1.6378250591015728,6,0
2026-1,Lags 1,14,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.606,1.3065200000000001,0.29948,0.7881052631578948,0.027997142857142863,1,0.027997142857142863,0.1035,0.29948,,,0.9674948793303054,1.48425208537418,0,5.57356678487001,7,0
2026-1,Lags 1,21,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.606,1.0630000000000002,0.5429999999999999,0.6787499999999999,0.03478857142857141,1,0.03139285714285714,0.1035,0.29948,0.5429999999999999,,0.9578769258170807,1.3951969602517291,1.2090277777777665,2.2743055555555287,7,0
2026-1,Lags 1,28,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.606,0.5840000000000001,1.022,0.8516666666666667,0.06842857142857144,1,0.043738095238095236,0.1035,0.29948,0.5429999999999999,1.022,0.9376614124142845,1.4842520853741796,0.9889254385964996,6.447368421052616,7,0
2026-1,Lags 2,7,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.972,1.8645,0.1075,0.6323529411764706,,0,,0.1075,,,,0.9855331309162351,1.5181282371852118,0,16.80766843971628,7,0
2026-1,Lags 2,14,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.972,1.597,0.375,0.9868421052631579,0.038214285714285715,1,0.038214285714285715,0.1075,0.375,,,0.9749062332559386,1.2204560338155623,0.9395833333333314,19.75486111111117,7,0
2026-1,Lags 2,21,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.972,1.153,0.819,1.02375,0.06342857142857142,1,0.050821428571428566,0.1075,0.375,0.819,,0.9621360957313806,1.8753348812287909,0,,4,0
2026-1,Lags 2,28,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.972,0.552,1.42,1.1833333333333333,0.08585714285714285,1,0.0625,0.1075,0.375,0.819,1.42,0.9352562957671012,1.7860332202178961,1.244444444444465,,4,0
2026-1,Lags 3,7,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,1.58994,0.1015,0.5970588235294118,,0,,0.1015,,,,0.9834061914532964,1.932970529633925,,,,
2026-1,Lags 3,14,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,1.4819399999999998,0.2095,0.5513157894736842,0.015428571428571427,1,0.015428571428571427,0.1015,0.2095,,,0.9660094566865911,2.408778660005353,,,,
2026-1,Lags 3,21,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,1.2644399999999998,0.4270000000000001,0.5337500000000001,0.031071428571428587,1,0.02325000000000001,0.1015,0.2095,0.4270000000000001,,0.9569096261932376,1.3084723585214262,,,,
2026-1,Lags 3,28,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,0.7494399999999999,0.942,0.785,0.07357142857142855,1,0.04002380952380952,0.1015,0.2095,0.4270000000000001,0.942,0.9374609688643055,1.8734945133374967,,,,
2026-1,Tags 1,7,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.44668,1.32297,0.12371,0.7277058823529411,,0,,0.12371,,,,0.9898805340829234,1.6397282736003749,0,0.2328502415459326,7,0
2026-1,Tags 1,14,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.44668,1.1217199999999998,0.32496,0.8551578947368421,0.028750000000000005,1,0.028750000000000005,0.12371,0.32496,,,0.9800421644413212,1.0775357226516749,0,10.373611111111131,7,0
2026-1,Tags 1,21,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.44668,0.776,0.6706799999999999,0.8383499999999999,0.049388571428571414,1,0.03906928571428571,0.12371,0.32496,0.6706799999999999,,0.9730147575544624,0.9838369641602247,0.7819444444444343,4.890277777777769,7,0
2026-1,Tags 1,28,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.44668,0.33519999999999994,1.11148,0.9262333333333334,0.06297142857142858,1,0.04703666666666667,0.12371,0.32496,0.6706799999999999,1.11148,0.9593815881939565,0.8901382056687748,2.1805555555555607,8.526388888888889,7,0
2026-1,Tags 2,7,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55016,1.42517,0.12499,0.735235294117647,,0,,0.12499,,,,0.9903103496699902,1.2638674343491083,,,,
2026-1,Tags 2,14,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55016,1.26916,0.28099999999999997,0.7394736842105263,0.022287142857142856,1,0.022287142857142856,0.12499,0.28099999999999997,,,0.9809015587698356,1.1234377194214298,,,,
2026-1,Tags 2,21,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55016,0.8378800000000001,0.7122799999999999,0.8903499999999999,0.06161142857142856,1,0.0419492857142857,0.12499,0.28099999999999997,0.7122799999999999,,0.9731779244488133,0.889388194541965,,,,
2026-1,Tags 2,28,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55016,0.45619999999999994,1.09396,0.9116333333333334,0.0545257142857143,1,0.04614142857142857,0.12499,0.28099999999999997,0.7122799999999999,1.09396,0.9582923746664794,0.9830080044937509,,,,
2026-1,Tags 3,7,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,1.5714099999999998,0.12003,0.7060588235294117,,0,,0.12003,,,,0.9893363266451523,1.5901969037930874,0.13689613526569744,0.4559782608695713,7,0
2026-1,Tags 3,14,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,1.3919599999999999,0.29948,0.7881052631578948,0.02563571428571429,1,0.02563571428571429,0.12003,0.29948,,,0.980917637154483,0.9821804405780833,1.6956078431372674,1.8564705882352968,7,0
2026-1,Tags 3,21,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,0.9932,0.6982399999999999,0.8727999999999998,0.056965714285714265,1,0.04130071428571428,0.12003,0.29948,0.6982399999999999,,0.973761751087414,1.1224919320892381,0.13115942028987249,4.606823671497608,7,0
