harvest_cycle,bldg,prediction_day,average_humidity,average_humidity_trend,average_temperature,average_temperature_lag1,average_temperature_lag2,average_temperature_trend,cold_stress_days,cold_stress_flag_cycle,cold_stress_flag_day,heat_stress_days,heat_stress_flag_cycle,heat_stress_flag_day,high_humidity_days,high_humidity_flag_cycle,high_humidity_flag_day,humidity_abs_error,humidity_gap,humidity_range,humidity_volatility,humidity_within_target,low_humidity_days,low_humidity_flag_cycle,low_humidity_flag_day,max_humidity,max_humidity_trend,max_temperature,max_temperature_trend,min_humidity,min_humidity_trend,min_temperature_trend,percent_cold_stress_days,percent_heat_stress_days,percent_high_humidity_days,percent_low_humidity_days,target_humidity,target_temperature,temperature_abs_error,temperature_gap,temperature_range,temperature_volatility,temperature_within_target,feed_cumulative_g_per_bird,feed_daily_g_per_bird,feed_daily_g_per_bird_ratio_lag1,feed_daily_g_per_bird_ratio_lag3,feed_deficit_days,feed_deficit_flag,feed_efficiency_score,feed_gap_cumulative,feed_gap_daily,feed_surplus_days,feed_surplus_flag,feed_volatility_score,compounding_stress_days,critical_days,current_population,is_tags,max_thi_cycle,max_thi_day,projected_day35_weight_from_trajectory,resting_days,sqft_per_bird,thi_stress_days,warning_days,bodyweight_at_day7,bodyweight_deficit_g_interpolated,bodyweight_g,bodyweight_g_is_extrapolated_fallback,bodyweight_g_is_interpolated,bodyweight_g_lag1,bodyweight_g_lag2,day_7_bodyweight_lower_than_mean,average_daily_mortality_ratio_to_normal_target,cumulative_allowable_mortality_normal,cumulative_mortality_difference_from_normal_target,daily_mortality_difference_from_normal_target,early_mortality_concentration,five_day_mortality_concern,high_mortality_days,high_mortality_severity,mortality_dailypercent_ratio_lag1,mortality_dailypercent_ratio_lag2,mortality_dailypercent_ratio_lag3,mortality_percent_cum,percent_high_mortality_days,final_harvest_recovery
2025-4,Lags 2,4,77.42010416666665,-1.0656246691081632e-14,28.15472074468085,28.15472074468085,28.15472074468085,-4.860576503336004e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-1.1688067064152732e-14,32.6,-2.2267158016781103e-15,64.3,-8.691606854378891e-15,-3.4693771706650844e-15,0.0,0.0,0.0,0.0,70.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,0.0,1,54.000540005400055,18.000180001800018,1.3372933729337293,2.012420124201242,4,1,72.00072000720007,-20.999459994599945,-6.999819998199982,0,0,0.8846941501280403,0,0,11111,0,27.67854880516591,27.67854880516591,1789.0,25.0,0.6480064800648007,0,1,106.75,0.0,107.0,True,False,91.0,77.0,0,1.76496872207328,44.76,34.24,21.81,0.5822784810126582,0,3,1.949061662198392,2.0625000000000004,1.65,3.0,0.7059874888293118,0.75,0.941018766756032
2025-4,Lags 2,5,77.42010416666665,-4.822292063407377e-15,28.15472074468085,28.15472074468085,28.15472074468085,-3.371434273386755e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-3.627382670784715e-15,32.6,-3.764398267022435e-15,64.3,-3.145486211302101e-15,-4.80122207299609e-16,0.0,0.0,0.0,0.0,70.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,0.0,1,72.22172068249526,18.05543017062381,1.003069423129006,1.3433240046944117,5,1,72.22172068249526,-27.77827931750474,-6.944569829376185,0,0,0.8288927497531994,0,1,11077,0,27.67854880516591,27.67854880516591,1789.0,25.0,0.6499954861424574,0,2,106.75,0.0,125.0,True,False,107.0,91.0,0,2.0196604110813228,55.95,57.05,22.81,0.4070796460176991,0,4,2.038427167113494,1.0303030303030305,2.1250000000000004,1.7,1.0098302055406614,0.8,0.941018766756032
2025-4,Lags 2,6,77.42010416666665,-3.280471822643205e-15,28.154720744680848,28.15472074468085,28.15472074468085,-1.3488542533772617e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-5.226196707538049e-15,32.6,-3.003278291787231e-16,64.3,-1.2637676618891284e-15,-6.929659921216828e-16,0.0,0.0,0.0,0.0,70.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,3.891802844472395e-15,1,95.06564056133998,22.634676324128566,1.253621548211861,1.6816055530405916,6,1,67.54474839581223,-39.93435943866002,-12.365323675871434,0,0,0.7524739355443933,0,1,11045,0,27.67854880516591,27.67854880516591,1789.0,25.0,0.6518786781349026,0,3,106.75,0.0,145.0,True,False,125.0,107.0,0,2.15966636878165,67.14,77.86,20.81,0.3172413793103448,1,5,2.038427167113494,0.9411764705882352,0.9696969696969696,2.0,1.2957998212689903,0.8333333333333334,0.941018766756032
2025-4,Lags 2,7,77.42010416666665,2.54453727244602e-15,28.154720744680848,28.15472074468085,28.15472074468085,-3.895921039444663e-16,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,2.981360072665549e-15,32.6,1.656277457553702e-15,64.3,-1.585001016368459e-15,1.2138620989631208e-15,0.0,0.0,0.0,0.0,70.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,3.837369354665453e-15,1,117.84969631039796,22.663403136615,1.0012691505756504,1.259065361254646,7,1,67.03796558057545,-52.150303689602026,-12.336596863385004,0,0,0.7139670199312713,0,1,11031,0,27.67854880516591,27.67854880516591,1081.9700598802394,25.0,0.6527060103345118,0,3,101.0,-66.0,101.0,False,False,145.0,125.0,1,2.0298736116430485,78.33,80.67,2.8100000000000005,0.2893081761006289,1,6,2.038427167113494,0.4374999999999999,0.4117647058823527,0.424242424242424,1.420911528150134,0.8571428571428571,0.941018766756032
2025-4,Lags 2,8,77.42010416666665,6.19100399074924e-15,28.15472074468085,28.15472074468085,28.15472074468085,2.560235073882277e-15,0,0,0,0,0,0,1,1,1,12.420104166666649,12.420104166666649,22.5,0.0,0,0,0,0,86.8,3.730138838203249e-15,32.6,2.821334018596945e-15,64.3,1.0375528248368057e-15,1.5927353798953544e-15,0.0,0.0,0.125,0.0,65.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,0.0,1,145.28284754381187,27.240533914464724,1.2019613184418414,1.508716970852629,8,1,60.2593629016947,-74.71715245618813,-22.75946608553528,0,0,0.6664653987648029,0,1,11013,0,27.67854880516591,27.67854880516591,1085.5333651746726,25.0,0.6537728139471534,0,3,101.0,-75.49781659388645,116.50218340611356,False,True,101.0,145.0,1,1.977211796246649,89.52,87.47999999999999,6.8100000000000005,0.2598870056497175,1,7,2.038427167113494,1.2857142857142856,0.5624999999999998,0.5294117647058821,1.5817694369973192,0.875,0.941018766756032
2025-4,Lags 2,9,77.42010416666665,2.917569773198844e-15,28.15472074468085,28.15472074468085,28.15472074468085,1.0383261863092424e-15,0,0,0,1,1,1,2,1,1,12.420104166666649,12.420104166666649,22.5,0.0,0,0,0,0,86.8,-6.967445516541837e-16,32.6,1.926709849426818e-15,64.3,2.4487606206954734e-15,5.833989137158367e-16,0.0,0.1111111111111111,0.2222222222222222,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,7.100000000000001,0.0,0,172.72727272727272,27.27272727272728,1.0011818181818182,1.204909090909091,9,1,59.25925925925925,-97.27272727272728,-22.727272727272727,0,0,0.6383317965428819,1,1,11000,0,27.67854880516591,27.67854880516591,1088.5628225486307,25.0,0.6545454545454545,0,3,101.0,-86.13537117903928,133.86462882096072,False,True,116.50218340611356,101.0,1,1.886605103763281,100.71,89.28999999999999,1.8100000000000005,0.2421052631578947,1,8,2.038427167113494,0.7222222222222227,0.928571428571429,0.4062500000000001,1.6979445933869526,0.8888888888888888,0.941018766756032
2025-4,Lags 2,10,77.42010416666665,5.929324924733543e-15,28.15472074468085,28.15472074468085,28.15472074468085,1.0489235393749254e-15,0,0,0,2,1,1,3,1,1,12.420104166666649,12.420104166666649,22.5,0.0,0,0,0,0,86.8,3.621045517473897e-15,32.6,4.151382088140757e-16,64.3,2.5895147748354027e-15,-1.8871550300651995e-16,0.0,0.2,0.3,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,7.100000000000001,0.0,0,209.4526910117476,36.42655495856479,1.3356403484807091,1.607285310991713,10,1,62.09071867937181,-120.54730898825244,-23.573445041435207,0,0,0.6019064102491047,2,1,10981,0,27.67854880516591,27.67854880516591,1090.982217077919,25.0,0.6556779892541663,0,3,101.0,-97.1528384279476,151.8471615720524,False,True,133.86462882096072,116.50218340611356,1,1.867739052725648,111.9,97.1,7.81,0.2200956937799043,1,9,2.038427167113494,1.4615384615384608,1.0555555555555556,1.3571428571428572,1.867739052725648,0.9,0.941018766756032
2025-4,Lags 2,11,77.42010416666665,1.130364682040006e-15,28.154720744680848,28.15472074468085,28.15472074468085,1.302138512516356e-15,0,0,0,3,1,1,4,1,1,12.420104166666649,12.420104166666649,22.5,0.0,0,0,0,0,86.8,-4.780300776693633e-15,32.6,9.227997508175206e-16,64.3,2.586988526354164e-15,9.90452133024727e-16,0.0,0.2727272727272727,0.3636363636363636,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,7.100000000000002,3.726117541341096e-15,0,246.1931248290325,36.47305553022704,1.001276556943558,1.3389258685146348,11,1,61.95743407378312,-143.80687517096746,-23.52694446977296,0,0,0.5813869817088957,3,1,10967,0,27.67854880516591,27.67854880516591,1093.1300288023783,25.0,0.6565149995440868,0,3,101.0,-109.68995633187774,172.31004366812226,False,True,151.8471615720524,133.86462882096072,1,1.8116825087334476,123.09,99.91,2.8100000000000005,0.2062780269058296,1,10,2.038427167113494,0.7368421052631579,1.0769230769230764,0.7777777777777778,1.992850759606792,0.9090909090909092,0.941018766756032
2025-4,Lags 2,12,77.42010416666665,-2.675605527985585e-16,28.154720744680848,28.15472074468085,28.15472074468085,1.3229991297389886e-15,0,0,0,4,1,1,5,1,1,12.420104166666649,12.420104166666649,22.5,0.0,0,0,0,0,86.8,5.750770099106333e-16,32.6,1.2743436555537021e-15,64.3,2.500081457902131e-15,6.067178005271581e-16,0.0,0.3333333333333333,0.4166666666666667,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,7.100000000000001,3.710688416924011e-15,0,292.23744292237444,45.662100456621005,1.2519406392694064,1.67427701674277,12,1,64.38072548852776,-167.76255707762556,-24.337899543378995,0,0,0.5547986671591802,4,1,10950,0,27.67854880516591,27.67854880516591,1094.9193586158444,25.0,0.6575342465753424,0,3,101.0,-122.9868995633188,194.0131004366812,False,True,172.31004366812226,151.8471615720524,1,1.7873100983020558,134.28,105.72,5.8100000000000005,0.1916666666666666,1,11,2.038427167113494,1.2142857142857149,0.8947368421052634,1.3076923076923077,2.1447721179624666,0.9166666666666666,0.941018766756032
2025-4,Lags 2,13,77.5682618343195,0.0634961432797998,28.2632333501196,28.15472074468085,28.15472074468085,0.0465054023308939,0,0,0,5,1,1,6,1,1,14.346153846153795,14.346153846153795,22.430769230769236,0.5341900675755309,0,0,0,0,84.6,-0.0725274725274708,34.2,0.0527472527472535,63.0,-0.0428571428571425,-0.0032967032967028,0.0,0.3846153846153846,0.4615384615384615,0.0,65.0,25.0,4.565384615384598,4.565384615384598,7.230769230769232,0.3912477629436048,0,338.3630544124371,45.72473708276178,1.0013717421124828,1.2552583447645178,13,1,59.907873122322144,-201.63694558756288,-34.27526291723822,0,0,0.5386763920747895,5,1,10935,0,29.12274433490871,29.12274433490871,1096.462574574082,25.0,0.6584362139917695,1,3,101.0,-137.4235807860262,217.5764192139738,False,True,194.0131004366812,172.31004366812226,1,1.7529387502577856,145.47,109.53,3.810000000000001,0.1803921568627451,1,12,2.038427167113494,0.8823529411764703,1.0714285714285716,0.7894736842105263,2.278820375335121,0.9230769230769232,0.941018766756032
2025-4,Lags 2,14,78.02873553308392,0.2349863941295978,28.26266805003507,29.5653846153846,28.15472074468085,0.0369782018309016,0,0,0,6,1,1,7,1,1,19.0148936170212,19.0148936170212,21.685714285714287,1.7977521284551017,0,0,0,0,86.6,-0.0589010989011008,32.8,0.0443956043956027,74.6,0.262857142857141,0.0232967032967021,0.0,0.4285714285714285,0.5,0.0,65.0,25.0,3.2553191489361986,3.2553191489361986,7.171428571428573,0.3759046426527176,0,402.74599542334096,64.07322654462243,1.4012814645308924,1.7567276887871854,14,1,67.56020485997603,-227.25400457665904,-25.92677345537757,0,0,0.5182587325131801,6,1,10925,0,29.12274433490871,27.92288528370301,1097.7954545454545,25.0,0.6590389016018307,2,3,101.0,-153.0,243.0,False,False,217.5764192139738,194.0131004366812,1,1.6915613430358742,156.66,108.34,-1.1899999999999995,0.1735849056603773,1,12,2.038427167113494,0.6666666666666664,0.5882352941176466,0.7142857142857141,2.368185880250224,0.8571428571428571,0.941018766756032
2025-4,Tags 1,1,85.1791666666667,0.0,28.5041666666667,28.15472074468085,28.15472074468085,0.0,0,0,0,0,0,0,1,1,1,25.179166666666703,25.179166666666703,30.4,0.0,0,0,0,0,96.5,0.0,33.9,0.0,66.1,0.0,0.0,0.0,0.0,1.0,0.0,60.0,30.0,1.4958333333333016,-1.4958333333333016,9.0,0.0,1,14.011489421325487,14.011489421325487,3.0,3.0,0,0,140.11489421325487,4.011489421325488,4.011489421325488,1,1,0.0,0,0,7137,1,28.19600899097708,28.19600899097708,1789.0,26.0,1.008827238335435,1,0,106.75,0.0,64.0,True,False,669.9717991631799,637.6489644351465,0,1.9577681443154804,7.151,6.849,6.849,4.0,0,1,0.9577681443154804,3.0,3.0,3.0,0.195776814431548,1.0,0.913298839323172
2025-4,Tags 1,2,85.71458333333335,1.0708333333332865,28.544791666666697,28.5041666666667,28.15472074468085,0.081249999999994,0,0,0,0,0,0,2,1,1,26.25,26.25,23.7,0.7571935115205691,0,0,0,0,90.6,-5.900000000000017,32.4,-1.500000000000008,73.6,7.499999999999992,1.999999999999995,0.0,0.0,1.0,0.0,60.0,30.0,1.4145833333333009,-1.4145833333333009,7.25,0.0574524259714074,1,28.08988764044944,14.044943820224718,1.002387640449438,3.0,1,1,81.92883895131085,-1.910112359550564,-5.955056179775282,1,0,1.4125252456202622,0,0,7120,1,28.30025483828368,28.30025483828368,1789.0,26.0,1.0112359550561798,2,1,106.75,0.0,77.0,True,False,64.0,637.6489644351465,0,2.16752901692071,14.302,16.698,9.849,1.806451612903225,0,2,1.377289889525941,1.2142857142857146,3.0,3.0,0.4335058033841422,1.0,0.913298839323172
2025-4,Tags 1,3,85.5138888888889,-0.0333333333333475,28.69097222222223,28.5854166666667,28.5041666666667,0.2395833333333057,0,0,0,0,0,0,3,1,1,25.1125,25.1125,24.2,0.6383617994813178,0,0,0,0,91.0,-2.7499999999999867,34.0,0.0500000000000002,65.8,-0.1499999999999918,1.0000000000000016,0.0,0.0,1.0,0.0,60.0,30.0,1.0166666666667012,-1.0166666666667012,7.2,0.2564306048282325,1,42.28329809725159,14.094432699083862,1.0035236081747712,3.0,2,1,77.51937984496124,-7.716701902748412,-5.905567300916138,1,0,1.1529942477861226,0,1,7095,1,28.671796688809568,28.671796688809568,1789.0,26.0,1.014799154334038,3,2,106.75,0.0,91.0,True,False,77.0,64.0,0,2.610357525753974,21.453,34.547,17.849,1.0,0,3,2.4960145434205008,1.470588235294117,1.7857142857142856,3.0,0.7831072577261922,1.0,0.913298839323172
2025-4,Tags 1,4,85.60781250000002,0.0993749999999931,28.622916666666672,28.9833333333333,28.5854166666667,0.0141666666666457,0,0,0,0,0,0,4,1,1,25.889583333333405,25.889583333333405,25.65,0.5540370958590833,0,0,0,0,94.3,-0.6200000000000215,35.2,0.5499999999999969,64.3,-1.3200000000000087,0.2699999999999962,0.0,0.0,1.0,0.0,60.0,30.0,1.5812500000000007,-1.5812500000000007,7.75,0.249727861140118,1,63.55034599632821,21.18344866544273,1.502965682813162,1.5118627312526478,3,1,84.73379466177093,-11.449654003671796,-3.816551334557268,1,0,0.9450532137494596,0,1,7081,1,28.671796688809568,28.12636700822383,1789.0,26.0,1.0168055359412511,4,2,106.75,0.0,107.0,True,False,91.0,77.0,0,2.4472101803943507,28.604,41.396,6.849,0.8,0,4,2.4960145434205008,0.56,0.8235294117647056,1.0,0.9788840721577402,1.0,0.913298839323172
2025-4,Tags 1,5,86.58250000000001,1.024374999999999,28.37,28.41875,28.9833333333333,-0.2458333333333512,0,0,0,0,0,0,5,1,1,30.481250000000003,30.481250000000003,23.46,2.231657778641739,0,0,0,0,94.8,0.0299999999999889,31.0,-0.3000000000000034,80.1,1.8699999999999888,0.0699999999999999,0.0,0.0,1.0,0.0,60.0,28.0,0.6416666666667012,-0.6416666666667012,7.24,0.6054809698587756,1,84.94973807164095,21.23743451791024,1.0025484921421497,1.512105337675209,4,1,84.94973807164095,-15.050261928359047,-3.7625654820897614,1,0,0.8648045383063561,0,1,7063,1,28.671796688809568,27.16741145513379,1789.0,26.0,1.0193968568596914,4,3,106.75,0.0,125.0,True,False,107.0,91.0,0,2.4611942385680328,35.754999999999995,52.245000000000005,10.849,0.6363636363636364,1,5,2.4960145434205008,1.2857142857142856,0.7200000000000001,1.0588235294117645,1.2305971192840164,1.0,0.913298839323172
2025-4,Tags 1,6,87.65277777777779,1.502738095238097,28.114236111111115,27.3583333333333,28.41875,-0.3597023809523839,0,0,0,0,0,0,6,1,1,33.004166666666706,33.004166666666706,20.816666666666663,3.2950272051088456,0,0,0,0,95.3,0.2828571428571409,29.3,-0.7428571428571445,87.7,3.6,-0.097142857142855,0.0,0.0,1.0,0.0,60.0,28.0,1.1645833333333009,-1.1645833333333009,6.733333333333334,0.8281163958323063,1,106.6704593941118,21.33409187882236,1.0045512729341488,1.5136538188024464,5,1,69.98485166597811,-28.32954060588821,-13.66590812117764,1,0,0.7997495458863034,0,2,7031,1,28.671796688809568,26.69842073475004,1789.0,26.0,1.0240364101834731,4,4,106.75,0.0,145.0,True,False,125.0,107.0,0,2.7968116347364007,42.90599999999999,77.09400000000001,24.849,0.4666666666666667,1,6,3.4748986155782413,1.7777777777777777,2.2857142857142856,1.28,1.6780869808418402,1.0,0.913298839323172
2025-4,Tags 1,7,88.06011904761907,1.2447172619047655,28.00505952380953,26.8354166666667,27.3583333333333,-0.3066964285714325,0,0,0,0,0,0,7,1,1,30.504166666666706,30.504166666666706,21.428571428571427,3.195177398228588,0,0,0,0,96.4,0.4607142857142928,32.9,-0.4357142857142856,71.3,2.075000000000004,-0.1464285714285685,0.0,0.0,1.0,0.0,60.0,28.0,0.6499999999999986,-0.6499999999999986,6.885714285714286,0.8092696262941806,1,128.8290867449184,21.4715144574864,1.0064414543372455,1.0135986258230747,6,1,68.56449994827591,-41.17091325508159,-13.5284855425136,1,0,0.7465609365615029,0,3,6986,1,28.671796688809568,27.159580303782835,967.3455089820358,26.0,1.030632693959347,4,5,90.3,-76.7,90.3,False,False,145.0,125.0,1,3.2962422837964724,50.05699999999999,114.943,37.849,0.3393939393939394,1,7,5.2928261781569015,1.4062500000000004,2.5000000000000004,3.0,2.3073695986575307,1.0,0.913298839323172
2025-4,Tags 1,8,88.34348958333335,1.018725198412703,27.944791666666674,27.35,26.8354166666667,-0.2446428571428537,0,0,0,0,0,0,8,1,1,35.327083333333306,35.327083333333306,22.25,3.064816187112805,0,0,0,0,97.1,0.5547619047619083,33.5,-0.2214285714285702,69.1,1.0833333333333346,-0.138095238095236,0.0,0.0,1.0,0.0,55.0,28.0,0.4770833333333009,-0.4770833333333009,7.05,0.7683849468770804,1,158.02327251831633,28.73150409423933,1.33812191734904,1.352870756117416,7,1,64.64588421203851,-61.97672748168367,-21.268495905760663,1,0,0.6912257788812887,0,4,6961,1,28.671796688809568,27.328380578845582,969.0498044032024,26.0,1.034334147392616,4,6,90.3,-87.99912663755458,104.00087336244542,False,True,90.3,145.0,1,3.321213816249476,57.208,132.79199999999997,17.849,0.2947368421052631,1,8,5.2928261781569015,0.5555555555555554,0.78125,1.3888888888888888,2.6569710529995803,1.0,0.913298839323172
2025-4,Tags 1,9,88.0363425925926,0.528819444444445,28.014120370370375,27.5229166666667,27.35,-0.1296527777777763,0,0,0,1,1,1,9,1,1,30.57916666666669,30.57916666666669,22.61111111111111,3.0113144046213303,0,0,0,0,96.0,0.4883333333333358,32.8,-0.1533333333333321,70.5,0.641666666666673,-0.0983333333333323,0.0,0.1111111111111111,1.0,0.0,55.0,25.0,3.5687500000000014,3.5687500000000014,7.055555555555555,0.7482457622192086,0,187.3198847262248,28.818443804034583,1.0030259365994236,1.3508165225744475,8,1,63.50731134592806,-82.68011527377521,-21.181556195965417,1,0,0.6572941342833809,1,4,6940,1,28.671796688809568,28.26904889877774,970.4987653830884,26.0,1.037463976945245,5,7,90.3,-100.65414847161573,119.34585152838427,False,True,104.00087336244542,90.3,1,3.27848474960767,64.359,146.64099999999996,13.849,0.2654028436018957,1,9,5.2928261781569015,0.8400000000000001,0.4666666666666665,0.65625,2.950636274646903,1.0,0.913298839323172
2025-4,Tags 1,10,88.07604166666667,0.4062499999999955,27.96666666666667,28.56875,27.5229166666667,-0.1201767676767693,0,0,0,1,1,0,10,1,1,33.433333333333294,33.433333333333294,21.94,2.841868654233802,0,0,0,0,93.6,0.2969696969696957,30.1,-0.2575757575757577,77.7,0.7745454545454573,-0.116363636363637,0.0,0.1,1.0,0.0,55.0,25.0,2.539583333333301,2.539583333333301,6.87,0.7212366405464044,1,216.6377816291161,28.885037550548816,1.002310803004044,1.3452724821875603,9,1,56.89477093289919,-113.36221837088388,-31.114962449451184,1,0,0.6277010289146647,1,4,6924,1,28.671796688809568,27.30475496252309,971.655939040003,26.0,1.0398613518197577,5,8,90.3,-113.76113537117902,135.23886462882098,False,True,119.34585152838427,104.00087336244542,1,3.174381205425815,71.50999999999999,155.48999999999995,8.849,0.2466960352422907,1,10,5.2928261781569015,0.7619047619047619,0.64,0.3555555555555554,3.1743812054258145,1.0,0.913298839323172
2025-4,Tags 1,11,88.24630480335269,0.389819068343005,27.89948420373952,27.5395833333333,28.56875,-0.123723807221148,0,0,0,1,1,0,11,1,1,34.948936170212804,34.948936170212804,21.727272727272727,2.7545381819791013,0,0,0,0,95.0,0.242727272727277,31.5,-0.2390909090909098,75.4,0.7072727272727308,-0.1072727272727264,0.0,0.0909090909090909,1.0,0.0,55.0,25.0,2.227659574468099,2.227659574468099,6.818181818181818,0.719591814207557,1,245.9846621328317,28.93937201562726,1.0018810591810157,1.0072348430039069,10,1,55.652638491590885,-144.01533786716828,-31.06062798437274,1,0,0.6016449284494012,1,4,6911,1,28.671796688809568,27.02576691073312,972.68321719471,26.0,1.041817392562581,5,8,90.3,-128.6759825327511,153.3240174672489,False,True,135.23886462882098,119.34585152838427,1,3.051067237894256,78.66099999999999,161.33899999999994,5.849,0.2333333333333333,1,11,5.2928261781569015,0.8125,0.6190476190476191,0.52,3.3561739616836803,1.0,0.913298839323172
2025-4,Tags 1,12,88.20182106973998,0.279329867827209,27.89171468676123,27.2276595744681,27.5395833333333,-0.0987580903139416,0,0,0,1,1,0,12,1,1,32.712500000000006,32.712500000000006,22.09166666666667,2.630865877117891,0,0,0,0,95.5,0.2213286713286721,34.0,-0.1230769230769231,69.4,0.4104895104895114,-0.1286713286713281,0.0,0.0833333333333333,1.0,0.0,55.0,25.0,2.8062499999999986,2.8062499999999986,7.05,0.6866315687181129,1,282.60869565217394,36.231884057971016,1.2519927536231883,1.2572463768115942,11,1,56.59825366819696,-177.39130434782606,-33.768115942028984,1,0,0.573651444806868,1,4,6900,1,28.671796688809568,27.555248412766225,973.5390368217322,26.0,1.0434782608695652,5,8,90.3,-144.4947598253275,172.5052401746725,False,True,153.3240174672489,135.23886462882098,1,2.924998834661819,85.81199999999998,165.18799999999993,3.849,0.2231075697211155,1,12,5.2928261781569015,0.846153846153846,0.6875,0.5238095238095237,3.5099986015941824,1.0,0.913298839323172
2025-4,Tags 1,13,88.25680919258049,0.2430398059387398,27.840428941625756,27.80625,27.2276595744681,-0.0995752474475874,0,0,0,1,1,0,13,1,1,33.9166666666667,33.9166666666667,22.46153846153846,2.526652992055661,0,0,0,0,94.8,0.1780219780219807,33.5,-0.0653846153846152,67.9,0.1681318681318703,-0.1241758241758233,0.0,0.0769230769230769,1.0,0.0,55.0,25.0,2.2250000000000014,2.2250000000000014,7.176923076923076,0.6829108980925618,1,319.25700188651865,36.279204759831664,1.001306051371354,1.255986068785372,12,1,52.23533648290578,-220.7429981134813,-43.720795240168336,1,0,0.5538953365821115,1,4,6891,1,28.671796688809568,27.001286607240445,974.2771425056892,26.0,1.044841097083152,5,8,90.3,-161.66943231441047,193.3305676855896,False,True,172.5052401746725,153.3240174672489,1,2.7968116347364007,92.96299999999998,167.03699999999992,1.849,0.2153846153846154,1,13,5.2928261781569015,0.8181818181818182,0.6923076923076923,0.5625,3.635855125157321,1.0,0.913298839323172
2025-4,Tags 1,14,88.01599544072951,0.0981063440105977,27.82489235055725,27.225,27.80625,-0.0858748343854731,0,0,0,1,1,0,14,1,1,29.8854166666667,29.8854166666667,22.75714285714286,2.58935860766011,0,0,0,0,94.9,0.1485714285714256,33.6,-0.0243956043956049,68.3,0.02241758241758,-0.1349450549450561,0.0,0.0714285714285714,1.0,0.0,55.0,25.0,2.6229166666667005,2.6229166666667005,7.335714285714286,0.6586898258777107,1,356.1564180840238,36.34249164122692,1.001744439598779,1.2558147986625965,13,1,48.456655521635895,-273.8435819159762,-53.65750835877308,1,0,0.535964085805423,1,4,6879,1,28.671796688809568,27.31198095995679,974.9146464646464,26.0,1.0466637592673351,5,8,90.3,-180.2,215.8,False,False,193.3305676855896,172.5052401746725,1,2.716902730886789,100.11399999999998,171.8859999999999,4.849,0.2058823529411764,1,14,5.2928261781569015,1.3333333333333333,1.090909090909091,0.923076923076923,3.803663823241505,1.0,0.913298839323172
2025-4,Tags 2,1,77.42010416666665,0.0,28.15472074468085,28.15472074468085,28.15472074468085,0.0,0,0,0,0,0,0,1,1,1,17.420104166666647,17.420104166666647,22.5,0.0,0,0,0,0,86.8,0.0,32.6,0.0,64.3,0.0,0.0,0.0,0.0,1.0,0.0,60.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,0.0,1,14.05678942929435,14.05678942929435,3.0,3.0,0,0,140.5678942929435,4.05678942929435,4.05678942929435,1,1,0.0,0,0,7114,1,27.67854880516591,27.67854880516591,1789.0,26.0,1.012088838909193,0,0,106.75,0.0,64.0,True,False,669.9717991631799,637.6489644351465,0,1.403705783267827,7.1240000000000006,2.8759999999999994,2.8759999999999994,3.8,0,1,0.403705783267827,3.0,3.0,3.0,0.1403705783267827,1.0,0.933043234138125
2025-4,Tags 2,2,77.42010416666665,-1.1658284442341368e-14,28.15472074468085,28.15472074468085,28.15472074468085,-6.783381100595097e-15,0,0,0,0,0,0,2,1,1,17.420104166666647,17.420104166666647,22.5,0.0,0,0,0,0,86.8,-1.7209744916952118e-14,32.6,-6.772789795300852e-15,64.3,-2.231677083022784e-14,-4.066460168369259e-15,0.0,0.0,1.0,0.0,60.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,0.0,1,28.17298211015636,14.08649105507818,1.0021129736582617,3.0,1,1,82.17119782128938,-1.8270178898436384,-5.913508944921819,1,0,1.4127194643708696,0,0,7099,1,27.67854880516591,27.67854880516591,1789.0,26.0,1.014227355965629,0,1,106.75,0.0,77.0,True,False,64.0,637.6489644351465,0,1.7546322290847838,14.248,10.752,7.875999999999999,1.52,0,2,1.1055586749017403,1.4999999999999996,3.0,3.0,0.3509264458169567,1.0,0.933043234138125
