flock,farm,actual,predicted,prediction_day,error_g,absolute_error_g
2025-2_Tags 3,Tags,1544.0,1533.0389188368783,20,-10.961081163121662,10.961081163121662
2025-2_Tags 3,Tags,1544.0,1533.0389188368783,21,-10.961081163121662,10.961081163121662
2025-3_Lags 1,Lags,1479.9999999999998,1354.3246790303888,1,-125.675320969611,125.675320969611
2025-3_Lags 1,Lags,1479.9999999999998,1213.5860948019154,2,-266.4139051980844,266.4139051980844
2025-3_Lags 1,Lags,1479.9999999999998,1343.288430558924,3,-136.71156944107588,136.71156944107588
2025-3_Lags 1,Lags,1479.9999999999998,1350.1605191666006,4,-129.8394808333992,129.8394808333992
2025-3_Lags 1,Lags,1479.9999999999998,1363.0976491886418,5,-116.90235081135802,116.90235081135802
2025-3_Lags 1,Lags,1479.9999999999998,1353.973253647377,6,-126.0267463526227,126.0267463526227
2025-3_Lags 1,Lags,1479.9999999999998,1332.8883852773415,7,-147.11161472265826,147.11161472265826
2025-3_Lags 1,Lags,1479.9999999999998,1394.961197938268,8,-85.03880206173176,85.03880206173176
2025-3_Lags 1,Lags,1479.9999999999998,1402.7516265791278,9,-77.24837342087199,77.24837342087199
2025-3_Lags 1,Lags,1479.9999999999998,1412.0376520620675,10,-67.96234793793224,67.96234793793224
2025-3_Lags 1,Lags,1479.9999999999998,1429.8985309676973,11,-50.101469032302475,50.101469032302475
2025-3_Lags 1,Lags,1479.9999999999998,1441.2690019647866,12,-38.73099803521313,38.73099803521313
2025-3_Lags 1,Lags,1479.9999999999998,1441.2690019647866,13,-38.73099803521313,38.73099803521313
2025-3_Lags 1,Lags,1479.9999999999998,1450.4849770205567,14,-29.515022979443074,29.515022979443074
2025-3_Lags 1,Lags,1479.9999999999998,1458.9722018769764,15,-21.02779812302333,21.02779812302333
2025-3_Lags 1,Lags,1479.9999999999998,1458.9722018769764,16,-21.02779812302333,21.02779812302333
2025-3_Lags 1,Lags,1479.9999999999998,1458.9722018769764,17,-21.02779812302333,21.02779812302333
2025-3_Lags 1,Lags,1479.9999999999998,1460.6583962656175,18,-19.34160373438226,19.34160373438226
2025-3_Lags 1,Lags,1479.9999999999998,1462.7197831992044,19,-17.280216800795415,17.280216800795415
2025-3_Lags 1,Lags,1479.9999999999998,1469.5421417851164,20,-10.457858214883345,10.457858214883345
2025-3_Lags 1,Lags,1479.9999999999998,1469.5421417851164,21,-10.457858214883345,10.457858214883345
2025-3_Lags 2,Lags,1554.0,1408.6588645542438,1,-145.3411354457562,145.3411354457562
2025-3_Lags 2,Lags,1554.0,1566.0734944220274,2,12.073494422027352,12.073494422027352
2025-3_Lags 2,Lags,1554.0,1631.972269513607,3,77.97226951360699,77.97226951360699
2025-3_Lags 2,Lags,1554.0,1636.1562219171278,4,82.15622191712782,82.15622191712782
2025-3_Lags 2,Lags,1554.0,1660.8524726933358,5,106.85247269333581,106.85247269333581
2025-3_Lags 2,Lags,1554.0,1657.9953620034112,6,103.99536200341117,103.99536200341117
2025-3_Lags 2,Lags,1554.0,1572.9485493914594,7,18.948549391459437,18.948549391459437
2025-3_Lags 2,Lags,1554.0,1555.1839586870583,8,1.1839586870582934,1.1839586870582934
2025-3_Lags 2,Lags,1554.0,1554.9057069522096,9,0.9057069522095844,0.9057069522095844
2025-3_Lags 2,Lags,1554.0,1542.5493755686855,10,-11.450624431314509,11.450624431314509
2025-3_Lags 2,Lags,1554.0,1531.1158560373806,11,-22.88414396261942,22.88414396261942
2025-3_Lags 2,Lags,1554.0,1498.283187210939,12,-55.716812789060896,55.716812789060896
2025-3_Lags 2,Lags,1554.0,1498.9940132535964,13,-55.00598674640355,55.00598674640355
2025-3_Lags 2,Lags,1554.0,1503.5810810892165,14,-50.41891891078353,50.41891891078353
2025-3_Lags 2,Lags,1554.0,1506.115294329067,15,-47.884705670933045,47.884705670933045
2025-3_Lags 2,Lags,1554.0,1527.9330534536648,16,-26.066946546335203,26.066946546335203
2025-3_Lags 2,Lags,1554.0,1525.5369680450158,17,-28.463031954984217,28.463031954984217
2025-3_Lags 2,Lags,1554.0,1531.052760986494,18,-22.947239013506078,22.947239013506078
2025-3_Lags 2,Lags,1554.0,1478.5921938670162,19,-75.40780613298375,75.40780613298375
2025-3_Lags 2,Lags,1554.0,1468.264986195022,20,-85.73501380497805,85.73501380497805
2025-3_Lags 2,Lags,1554.0,1468.264986195022,21,-85.73501380497805,85.73501380497805
2025-3_Tags 1,Tags,1477.24,1514.992872631202,1,37.75287263120208,37.75287263120208
2025-3_Tags 1,Tags,1477.24,1523.5956650158323,2,46.3556650158323,46.3556650158323
2025-3_Tags 1,Tags,1477.24,1522.4315604542746,3,45.19156045427462,45.19156045427462
2025-3_Tags 1,Tags,1477.24,1526.479651528642,4,49.23965152864207,49.23965152864207
2025-3_Tags 1,Tags,1477.24,1526.479651528642,5,49.23965152864207,49.23965152864207
2025-3_Tags 1,Tags,1477.24,1528.7069740358445,6,51.46697403584449,51.46697403584449
2025-3_Tags 1,Tags,1477.24,1532.6218073282432,7,55.38180732824321,55.38180732824321
2025-3_Tags 1,Tags,1477.24,1535.810780768783,8,58.570780768782924,58.570780768782924
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,9,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,10,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,11,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,12,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,13,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,14,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,15,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,16,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,17,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,18,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,19,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,20,60.14546502679855,60.14546502679855
2025-3_Tags 1,Tags,1477.24,1537.3854650267986,21,60.14546502679855,60.14546502679855
2025-3_Tags 2,Tags,1490.24,1588.8457432888615,1,98.6057432888615,98.6057432888615
2025-3_Tags 2,Tags,1490.24,1514.367646022897,2,24.127646022896897,24.127646022896897
2025-3_Tags 2,Tags,1490.24,1578.3201814239192,3,88.08018142391916,88.08018142391916
2025-3_Tags 2,Tags,1490.24,1581.699752925526,4,91.45975292552589,91.45975292552589
2025-3_Tags 2,Tags,1490.24,1586.4861067693498,5,96.24610676934981,96.24610676934981
2025-3_Tags 2,Tags,1490.24,1589.3995344661228,6,99.15953446612275,99.15953446612275
2025-3_Tags 2,Tags,1490.24,1588.6766928465731,7,98.43669284657312,98.43669284657312
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,8,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,9,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,10,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,11,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,12,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,13,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7988105350043,14,101.55881053500434,101.55881053500434
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,15,101.49045218562765,101.49045218562765
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,16,101.49045218562765,101.49045218562765
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,17,101.49045218562765,101.49045218562765
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,18,101.49045218562765,101.49045218562765
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,19,101.49045218562765,101.49045218562765
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,20,101.49045218562765,101.49045218562765
2025-3_Tags 2,Tags,1490.24,1591.7304521856277,21,101.49045218562765,101.49045218562765
2025-3_Tags 3,Tags,1582.1,1494.2726588073538,1,-87.82734119264614,87.82734119264614
2025-3_Tags 3,Tags,1582.1,1478.3828860310605,2,-103.71711396893943,103.71711396893943
2025-3_Tags 3,Tags,1582.1,1479.239954192401,3,-102.86004580759891,102.86004580759891
2025-3_Tags 3,Tags,1582.1,1485.977396281455,4,-96.12260371854495,96.12260371854495
2025-3_Tags 3,Tags,1582.1,1482.1175345008191,5,-99.98246549918076,99.98246549918076
2025-3_Tags 3,Tags,1582.1,1487.3683219632985,6,-94.7316780367014,94.7316780367014
2025-3_Tags 3,Tags,1582.1,1492.0259192268643,7,-90.07408077313562,90.07408077313562
2025-3_Tags 3,Tags,1582.1,1491.075116445674,8,-91.02488355432592,91.02488355432592
2025-3_Tags 3,Tags,1582.1,1493.330093757206,9,-88.76990624279392,88.76990624279392
2025-3_Tags 3,Tags,1582.1,1502.634398328981,10,-79.46560167101893,79.46560167101893
2025-3_Tags 3,Tags,1582.1,1504.2568778338166,11,-77.84312216618332,77.84312216618332
2025-3_Tags 3,Tags,1582.1,1514.7098283801693,12,-67.39017161983065,67.39017161983065
2025-3_Tags 3,Tags,1582.1,1519.7109856339694,13,-62.38901436603055,62.38901436603055
2025-3_Tags 3,Tags,1582.1,1512.241608402332,14,-69.85839159766783,69.85839159766783
2025-3_Tags 3,Tags,1582.1,1528.0811699095664,15,-54.01883009043354,54.01883009043354
2025-3_Tags 3,Tags,1582.1,1528.0811699095664,16,-54.01883009043354,54.01883009043354
2025-3_Tags 3,Tags,1582.1,1528.0811699095664,17,-54.01883009043354,54.01883009043354
2025-3_Tags 3,Tags,1582.1,1528.0811699095664,18,-54.01883009043354,54.01883009043354
2025-3_Tags 3,Tags,1582.1,1534.9569250314776,19,-47.14307496852234,47.14307496852234
2025-3_Tags 3,Tags,1582.1,1534.9569250314776,20,-47.14307496852234,47.14307496852234
2025-3_Tags 3,Tags,1582.1,1534.9569250314776,21,-47.14307496852234,47.14307496852234
2025-4_Lags 1,Lags,1568.0,1497.8496235597854,1,-70.15037644021459,70.15037644021459
2025-4_Lags 1,Lags,1568.0,1412.1065016252412,2,-155.8934983747588,155.8934983747588
2025-4_Lags 1,Lags,1568.0,1409.7993667909473,3,-158.20063320905274,158.20063320905274
2025-4_Lags 1,Lags,1568.0,1548.6737605720994,4,-19.326239427900646,19.326239427900646
2025-4_Lags 1,Lags,1568.0,1547.1450269759116,5,-20.854973024088395,20.854973024088395
2025-4_Lags 1,Lags,1568.0,1556.8368869716087,6,-11.163113028391308,11.163113028391308
2025-4_Lags 1,Lags,1568.0,1555.8577418178738,7,-12.14225818212617,12.14225818212617
2025-4_Lags 1,Lags,1568.0,1577.3975422625872,8,9.397542262587194,9.397542262587194
2025-4_Lags 1,Lags,1568.0,1576.8173040813524,9,8.817304081352404,8.817304081352404
2025-4_Lags 1,Lags,1568.0,1577.8968013217802,10,9.89680132178023,9.89680132178023
2025-4_Lags 1,Lags,1568.0,1577.8968013217802,11,9.89680132178023,9.89680132178023
2025-4_Lags 1,Lags,1568.0,1577.8968013217802,12,9.89680132178023,9.89680132178023
2025-4_Lags 1,Lags,1568.0,1578.3997105028168,13,10.399710502816788,10.399710502816788
2025-4_Lags 1,Lags,1568.0,1577.7959744262353,14,9.795974426235261,9.795974426235261
2025-4_Lags 1,Lags,1568.0,1585.0429761689418,15,17.042976168941777,17.042976168941777
2025-4_Lags 1,Lags,1568.0,1585.6467122455233,16,17.646712245523304,17.646712245523304
2025-4_Lags 1,Lags,1568.0,1585.6467122455233,17,17.646712245523304,17.646712245523304
2025-4_Lags 1,Lags,1568.0,1585.6467122455233,18,17.646712245523304,17.646712245523304
2025-4_Lags 1,Lags,1568.0,1585.6467122455233,19,17.646712245523304,17.646712245523304
2025-4_Lags 1,Lags,1568.0,1584.3724553999702,20,16.37245539997025,16.37245539997025
2025-4_Lags 1,Lags,1568.0,1579.1250781954498,21,11.12507819544976,11.12507819544976
2025-4_Lags 2,Lags,1594.0,1517.682858844513,1,-76.31714115548698,76.31714115548698
2025-4_Lags 2,Lags,1594.0,1468.753378286788,2,-125.24662171321211,125.24662171321211
2025-4_Lags 2,Lags,1594.0,1475.0659821251645,3,-118.93401787483549,118.93401787483549
2025-4_Lags 2,Lags,1594.0,1438.675205483432,4,-155.3247945165681,155.3247945165681
2025-4_Lags 2,Lags,1594.0,1537.0014077715132,5,-56.998592228486814,56.998592228486814
2025-4_Lags 2,Lags,1594.0,1546.167557733033,6,-47.832442266967064,47.832442266967064
2025-4_Lags 2,Lags,1594.0,1535.796549652045,7,-58.20345034795491,58.20345034795491
2025-4_Lags 2,Lags,1594.0,1563.660787268451,8,-30.33921273154897,30.33921273154897
2025-4_Lags 2,Lags,1594.0,1565.5651297112045,9,-28.434870288795537,28.434870288795537
2025-4_Lags 2,Lags,1594.0,1568.563086307293,10,-25.436913692707094,25.436913692707094
2025-4_Lags 2,Lags,1594.0,1571.5334750286956,11,-22.466524971304352,22.466524971304352
2025-4_Lags 2,Lags,1594.0,1571.5334750286956,12,-22.466524971304352,22.466524971304352
2025-4_Lags 2,Lags,1594.0,1571.9488857709937,13,-22.051114229006316,22.051114229006316
2025-4_Lags 2,Lags,1594.0,1570.4939687672488,14,-23.506031232751184,23.506031232751184
2025-4_Lags 2,Lags,1594.0,1578.106263536099,15,-15.89373646390095,15.89373646390095
2025-4_Lags 2,Lags,1594.0,1565.1741053664912,16,-28.825894633508824,28.825894633508824
2025-4_Lags 2,Lags,1594.0,1548.5256075974603,17,-45.474392402539706,45.474392402539706
2025-4_Lags 2,Lags,1594.0,1553.1113314010524,18,-40.88866859894756,40.88866859894756
2025-4_Lags 2,Lags,1594.0,1547.6201891853143,19,-46.3798108146857,46.3798108146857
2025-4_Lags 2,Lags,1594.0,1529.586302698794,20,-64.41369730120596,64.41369730120596
2025-4_Lags 2,Lags,1594.0,1525.3497771875873,21,-68.65022281241272,68.65022281241272
2025-4_Tags 1,Tags,1441.5,1429.2027586442696,1,-12.29724135573042,12.29724135573042
2025-4_Tags 1,Tags,1441.5,1485.5143577524902,2,44.01435775249024,44.01435775249024
2025-4_Tags 1,Tags,1441.5,1550.3112670076546,3,108.81126700765458,108.81126700765458
2025-4_Tags 1,Tags,1441.5,1536.375879093786,4,94.8758790937859,94.8758790937859
2025-4_Tags 1,Tags,1441.5,1556.1546944852032,5,114.65469448520321,114.65469448520321
2025-4_Tags 1,Tags,1441.5,1549.972362957597,6,108.47236295759694,108.47236295759694
2025-4_Tags 1,Tags,1441.5,1366.0028136544386,7,-75.49718634556143,75.49718634556143
2025-4_Tags 1,Tags,1441.5,1369.5558564975722,8,-71.94414350242778,71.94414350242778
2025-4_Tags 1,Tags,1441.5,1371.1553856958512,9,-70.34461430414876,70.34461430414876
2025-4_Tags 1,Tags,1441.5,1365.7160661092855,10,-75.78393389071448,75.78393389071448
2025-4_Tags 1,Tags,1441.5,1365.7160661092855,11,-75.78393389071448,75.78393389071448
2025-4_Tags 1,Tags,1441.5,1369.5558564975722,12,-71.94414350242778,71.94414350242778
2025-4_Tags 1,Tags,1441.5,1371.1553856958512,13,-70.34461430414876,70.34461430414876
2025-4_Tags 1,Tags,1441.5,1322.830260961049,14,-118.66973903895109,118.66973903895109
2025-4_Tags 1,Tags,1441.5,1369.5558564975722,15,-71.94414350242778,71.94414350242778
2025-4_Tags 1,Tags,1441.5,1321.2307317627697,16,-120.26926823723034,120.26926823723034
2025-4_Tags 1,Tags,1441.5,1303.439232704998,17,-138.06076729500205,138.06076729500205
2025-4_Tags 1,Tags,1441.5,1307.2171740431131,18,-134.28282595688688,134.28282595688688
2025-4_Tags 1,Tags,1441.5,1301.777854456548,19,-139.72214554345192,139.72214554345192
2025-4_Tags 1,Tags,1441.5,1301.777854456548,20,-139.72214554345192,139.72214554345192
2025-4_Tags 1,Tags,1441.5,1315.2496552440984,21,-126.25034475590155,126.25034475590155
