harvest_cycle,bldg,prediction_day,bodyweight_at_day_35,average_temperature,average_temperature_lag1,average_temperature_lag2,average_temperature_trend,max_temperature,max_temperature_trend,min_temperature_trend,temperature_range,max_thi_cycle,max_thi_day,target_temperature,temperature_abs_error,temperature_gap,temperature_volatility,temperature_within_target,thi_stress_days,average_humidity,average_humidity_trend,humidity_range,max_humidity,max_humidity_trend,min_humidity,min_humidity_trend,high_humidity_days,high_humidity_flag_cycle,high_humidity_flag_day,humidity_abs_error,humidity_gap,humidity_volatility,humidity_within_target,low_humidity_days,low_humidity_flag_cycle,low_humidity_flag_day,percent_high_humidity_days,percent_low_humidity_days,target_humidity,feed_cumulative_g_per_bird,feed_daily_g_per_bird,feed_daily_g_per_bird_ratio_lag1,feed_daily_g_per_bird_ratio_lag3,feed_deficit_days,feed_deficit_flag,feed_efficiency_score,feed_gap_cumulative,feed_gap_daily,feed_surplus_days,feed_surplus_flag,feed_volatility_score,average_daily_mortality_ratio_to_normal_target,cumulative_allowable_mortality_normal,cumulative_mortality_difference_from_normal_target,daily_mortality_difference_from_normal_target,early_mortality_concentration,five_day_mortality_concern,high_mortality_days,high_mortality_severity,mortality_dailypercent_ratio_lag1,mortality_dailypercent_ratio_lag2,mortality_dailypercent_ratio_lag3,mortality_percent_cum,percent_high_mortality_days,bodyweight_at_day7,bodyweight_deficit_g_interpolated,bodyweight_g,bodyweight_g_is_extrapolated_fallback,bodyweight_g_is_interpolated,bodyweight_g_lag1,bodyweight_g_lag2,day_7_bodyweight_lower_than_mean,cold_stress_days,cold_stress_flag_cycle,cold_stress_flag_day,compounding_stress_days,critical_days,current_population,current_recoverable_ratio,heat_stress_days,heat_stress_flag_cycle,heat_stress_flag_day,is_tags,percent_cold_stress_days,percent_heat_stress_days,projected_day35_weight_from_trajectory,sqft_per_bird,warning_days,latest_actual_bodyweight_g,previous_checkpoint_bodyweight_g,latest_checkpoint_gain_g,latest_checkpoint_gain_g_per_day,latest_checkpoint_gain_ratio,projected_day35_from_latest_gain,days_to_day35,checkpoint_index,bodyweight_measurement_freshness_days
2025-3,Tags 1,21,1477.24,28.15472074468085,28.15472074468085,28.15472074468085,5.305291444888081e-16,32.6,-2.6526457224440405e-16,0.0,7.1,27.67854880516591,27.67854880516591,22.0,6.154720744680851,6.154720744680851,0.0,0,0,77.42010416666662,0.0,22.5,86.8,2.6526457224440404e-15,64.3,-5.305291444888081e-16,21,1,1,27.420104166666647,27.420104166666647,2.912358572177595e-14,0,0,0,0,1.0,0.0,50.0,918.958031837916,86.83068017366136,1.0015918958031838,1.095487435863702,20,1,69.47503093605152,-461.0419681620839,-33.169319826338636,1,0,0.4363094645337342,1.3069267115713283,149.20499999999998,45.794999999999995,3.895,0.1948717948717948,1,15,0.9704433497536944,1.3750000000000002,1.1,1.5714285714285714,2.744546094299789,0.7142857142857143,127.0,-155.49,602.51,False,False,548.6541988950275,497.49118784530384,,0,0,0,13,0,6910,0.972554539057002,13,1,1,1,0.0,0.6190476190476191,1422.0189841688652,1.0419681620839365,0,602.51,277.58,324.93,46.41857142857143,2.170581453995245,1252.37,14,3,0
2025-3,Tags 1,28,1477.24,28.15472074468085,28.15472074468085,28.15472074468085,5.121236555939726e-16,32.6,6.828315407919634e-16,1.7070788519799085e-16,7.1000000000000005,27.67854880516591,27.67854880516591,20.0,8.154720744680851,8.154720744680851,0.0,0,0,77.42010416666663,6.828315407919634e-16,22.5,86.8,0.0,64.3,3.414157703959817e-16,28,1,1,27.420104166666647,27.420104166666647,1.4471626093874067e-14,0,0,0,0,1.0,0.0,50.0,1603.2648301996794,102.0259437399796,1.0010202594373998,1.08021929972083,27,1,65.56514166663605,-776.7351698003206,-57.9740562600204,1,0,0.383313485424706,1.2265004523977079,198.93999999999997,45.05999999999998,-0.1050000000000004,0.1557377049180328,1,17,0.9704433497536944,0.8750000000000002,1.1666666666666663,0.7777777777777776,3.4342012667135817,0.6071428571428571,127.0,-189.20000000000005,1046.8,False,False,978.0187029288702,911.096359832636,,0,0,0,20,0,6861,0.965657987332864,20,1,1,1,0.0,0.7142857142857143,1515.1498381877022,1.04940970703979,0,1046.8,602.51,444.28999999999996,63.46999999999999,1.7373985494016697,1491.09,7,4,0
2025-3,Tags 2,7,1490.24,28.154720744680848,28.15472074468085,28.15472074468085,0.0,32.6,1.4897023514804435e-15,2.2345535272206653e-15,7.100000000000001,27.67854880516591,27.67854880516591,28.0,0.1547207446808514,0.1547207446808514,3.837369354665453e-15,1,0,77.42010416666665,2.979404702960887e-15,22.5,86.8,1.4897023514804435e-15,64.3,0.0,7,1,1,17.420104166666647,17.420104166666647,0.0,0,0,0,0,1.0,0.0,60.0,142.06563432305725,28.41312686461145,1.0018468532461997,1.3414784297011886,6,1,82.37419133017605,-27.934365676942747,-6.586873135388551,1,0,0.736784874469761,2.2571108980504953,50.064,62.93599999999999,5.848,0.4690265486725664,1,7,2.495525727069351,0.8125000000000001,0.9285714285714286,0.7647058823529411,1.5799776286353466,1.0,126.0,-41.0,126.0,False,False,145.0,125.0,,0,0,0,0,1,7039,0.984200223713646,0,0,0,1,0.0,0.0,1349.7844311377246,1.0228725671260122,4,126.0,,,,,,28,1,0
2025-3,Tags 2,14,1490.24,28.154720744680848,28.15472074468085,28.15472074468085,-2.482837252467406e-16,32.6,0.0,-4.965674504934812e-16,7.1000000000000005,27.67854880516591,27.67854880516591,25.0,3.1547207446808514,3.1547207446808514,3.6868252213847854e-15,0,0,77.42010416666665,-9.931349009869624e-16,22.5,86.8,0.0,64.3,-2.482837252467406e-15,14,1,1,22.420104166666647,22.420104166666647,0.0,0,0,0,0,1.0,0.0,55.0,401.7793083656192,43.04778303917348,1.0010044482709142,1.204476969436074,13,1,55.80268171744711,-228.22069163438084,-46.95221696082652,1,0,0.5651834939012192,1.8276605944391178,100.128,82.87199999999999,-0.1520000000000001,0.2896174863387978,1,13,2.495525727069351,0.875,0.6363636363636364,0.7777777777777778,2.5587248322147653,0.9285714285714286,126.0,-100.44,295.56,False,False,265.202096069869,237.06550218340612,,0,0,0,6,1,6969,0.974412751677852,6,1,1,1,0.0,0.42857142857142855,1335.2445454545455,1.0331467929401636,4,295.56,126.0,169.56,24.222857142857144,2.3457142857142856,804.24,21,2,0
2025-3,Tags 2,21,1490.24,28.15472074468085,28.15472074468085,28.15472074468085,5.305291444888081e-16,32.6,-2.6526457224440405e-16,0.0,7.1,27.67854880516591,27.67854880516591,22.0,6.154720744680851,6.154720744680851,0.0,0,0,77.42010416666662,0.0,22.5,86.8,2.6526457224440404e-15,64.3,-5.305291444888081e-16,21,1,1,27.420104166666647,27.420104166666647,2.912358572177595e-14,0,0,0,0,1.0,0.0,50.0,839.2417884531906,79.58327304297497,1.1017508320069456,1.3801729127477933,20,1,63.567008277079815,-540.7582115468094,-40.416726957025034,1,0,0.4687202928879404,1.6046127623308832,150.19199999999995,90.80799999999998,3.848,0.2199170124481327,1,17,2.495525727069351,1.833333333333333,1.222222222222222,1.5714285714285714,3.3696868008948546,0.8095238095238095,126.0,-173.33000000000004,584.67,False,False,536.7512154696133,491.2283701657458,,0,0,0,13,1,6911,0.966303131991051,13,1,1,1,0.0,0.6190476190476191,1379.913759894459,1.041817392562581,4,584.67,295.56,289.10999999999996,41.301428571428566,1.9781770198944375,1162.8899999999999,14,3,0
2025-3,Tags 2,28,1490.24,28.15472074468085,28.15472074468085,28.15472074468085,5.121236555939726e-16,32.6,6.828315407919634e-16,1.7070788519799085e-16,7.1000000000000005,27.67854880516591,27.67854880516591,20.0,8.154720744680851,8.154720744680851,0.0,0,0,77.42010416666663,6.828315407919634e-16,22.5,86.8,0.0,64.3,3.414157703959817e-16,28,1,1,27.420104166666647,27.420104166666647,1.4471626093874067e-14,0,0,0,0,1.0,0.0,50.0,1486.6637516397027,109.31351114997814,1.155023376273923,1.2540081620754993,27,1,65.39290399150478,-893.3362483602973,-50.68648885002186,1,0,0.41294975422351016,1.4531399808245442,200.25599999999994,90.744,-0.1520000000000001,0.1821305841924398,1,20,2.495525727069351,0.7777777777777778,1.1666666666666663,1.4,4.068791946308725,0.7142857142857143,126.0,-141.3599999999999,1094.64,False,False,1015.6906694560672,938.8751046025104,,0,0,0,20,1,6861,0.959312080536913,20,1,1,1,0.0,0.7142857142857143,1584.3939805825244,1.04940970703979,4,1094.64,584.67,509.97000000000014,72.85285714285716,1.8722356200933863,1604.6100000000001,7,4,0
2025-3,Tags 3,7,1582.1,28.154720744680848,28.15472074468085,28.15472074468085,0.0,32.6,1.4897023514804435e-15,2.2345535272206653e-15,7.100000000000001,27.67854880516591,27.67854880516591,28.0,0.1547207446808514,0.1547207446808514,3.837369354665453e-15,1,0,77.42010416666665,2.979404702960887e-15,22.5,86.8,1.4897023514804435e-15,64.3,0.0,7,1,1,17.420104166666647,17.420104166666647,0.0,0,0,0,0,1.0,0.0,60.0,177.3049645390071,28.368794326241133,1.0009929078014184,1.0031205673758865,2,1,92.67536801954824,7.304964539007102,-6.631205673758867,5,0,0.7448083903966319,1.5434264066227026,49.889,27.111000000000004,-0.1269999999999997,0.6103896103896104,0,5,1.8062298302230952,0.7777777777777775,1.1666666666666672,0.8749999999999998,1.0803984846358916,0.7142857142857143,129.0,-38.0,129.0,False,False,145.0,125.0,,0,0,0,0,0,7050,0.989196015153641,0,0,0,1,0.0,0.0,1381.9221556886228,1.0212765957446808,2,129.0,,,,,,28,1,0
2025-3,Tags 3,14,1582.1,28.154720744680848,28.15472074468085,28.15472074468085,-2.482837252467406e-16,32.6,0.0,-4.965674504934812e-16,7.1000000000000005,27.67854880516591,27.67854880516591,25.0,3.1547207446808514,3.1547207446808514,3.6868252213847854e-15,0,0,77.42010416666665,-9.931349009869624e-16,22.5,86.8,0.0,64.3,-2.482837252467406e-15,14,1,1,22.420104166666647,22.420104166666647,0.0,0,0,0,0,1.0,0.0,55.0,449.5504495504496,42.81432852861424,1.001427144284287,1.2035964035964035,9,1,59.46434517863089,-180.44955044955043,-47.18567147138576,5,0,0.530301553321075,1.2026699272384693,99.77799999999998,20.222000000000005,2.873,0.3916666666666666,0,7,1.8062298302230952,1.2499999999999996,3.0,1.4285714285714284,1.683737898133857,0.5,129.0,-79.76999999999998,316.23,False,False,282.70847161572055,251.63973799126637,,0,0,0,6,0,7007,0.983162621018661,6,1,1,1,0.0,0.42857142857142855,1428.6249242424244,1.0275438846867415,2,316.23,129.0,187.23000000000002,26.747142857142858,2.4513953488372096,877.9200000000001,21,2,0
2025-3,Tags 3,21,1582.1,28.15472074468085,28.15472074468085,28.15472074468085,5.305291444888081e-16,32.6,-2.6526457224440405e-16,0.0,7.1,27.67854880516591,27.67854880516591,22.0,6.154720744680851,6.154720744680851,0.0,0,0,77.42010416666662,0.0,22.5,86.8,2.6526457224440404e-15,64.3,-5.305291444888081e-16,21,1,1,27.420104166666647,27.420104166666647,2.912358572177595e-14,0,0,0,0,1.0,0.0,50.0,962.5053871570176,79.01163625915817,1.1009481396351095,1.103002442177848,16,1,67.79489870062814,-417.4946128429823,-40.988363740841834,5,0,0.4507660785011272,1.1091289328976994,149.66700000000003,16.333000000000006,-1.1269999999999998,0.2831325301204819,0,9,1.8062298302230952,0.7499999999999996,1.2000000000000006,0.8571428571428569,2.32917075908517,0.42857142857142855,129.0,-209.09000000000003,548.91,False,False,510.3442541436464,473.70679558011045,,0,0,0,13,0,6961,0.976708292409148,13,1,1,1,0.0,0.6190476190476191,1295.5144986807388,1.034334147392616,2,548.91,316.23,232.67999999999995,33.239999999999995,1.735793567972678,1014.2699999999999,14,3,0
2025-3,Tags 3,28,1582.1,28.15472074468085,28.15472074468085,28.15472074468085,5.121236555939726e-16,32.6,6.828315407919634e-16,1.7070788519799085e-16,7.1000000000000005,27.67854880516591,27.67854880516591,20.0,8.154720744680851,8.154720744680851,0.0,0,0,77.42010416666663,6.828315407919634e-16,22.5,86.8,0.0,64.3,3.414157703959817e-16,28,1,1,27.420104166666647,27.420104166666647,1.4471626093874067e-14,0,0,0,0,1.0,0.0,50.0,1634.1287057122197,115.69052783803326,1.067592190889371,0.9436263876483348,23,1,70.48372494333958,-745.8712942877803,-44.30947216196674,5,0,0.4758864416922231,1.0623584357273146,199.55600000000004,12.444000000000006,-1.1269999999999998,0.2216981132075471,0,11,1.8062298302230952,0.8571428571428569,1.2000000000000006,1.0,2.974603620036481,0.39285714285714285,129.0,-224.55999999999983,1011.4400000000002,False,False,939.834937238494,870.1651464435147,,0,0,0,20,0,6915,0.970253963799635,20,1,1,1,0.0,0.7142857142857143,1463.969385113269,1.0412147505422993,2,1011.4399999999999,548.91,462.53,66.07571428571428,1.8426335829188756,1473.9699999999998,7,4,0
2025-4,Lags 1,7,1568.0,28.154720744680848,28.15472074468085,28.15472074468085,0.0,32.6,1.4897023514804435e-15,2.2345535272206653e-15,7.100000000000001,27.67854880516591,27.67854880516591,28.0,0.1547207446808514,0.1547207446808514,3.837369354665453e-15,1,0,77.42010416666665,2.979404702960887e-15,22.5,86.8,1.4897023514804435e-15,64.3,0.0,0,0,0,7.420104166666647,7.420104166666647,0.0,1,0,0,0,0.0,0.0,70.0,127.23802599291102,22.721076070162685,1.0022721076070162,1.2595428519494685,7,1,69.88162892167682,-42.76197400708898,-12.278923929837315,0,0,0.7137406998029656,2.3245417970496196,78.295,103.705,13.815,0.3351648351648351,1,7,2.3080017881090744,0.8064516129032255,0.8928571428571428,0.6756756756756757,1.6271792579347342,1.0,101.0,-66.0,101.0,False,False,145.0,125.0,,0,0,0,0,1,11003,0.983728207420653,0,0,0,0,0.0,0.0,1081.9700598802394,0.6543669908206853,5,101.0,,,,,,28,1,0
2025-4,Lags 1,14,1568.0,28.23393085106383,29.512,28.15472074468085,0.02571797989244728,32.5,0.018901098901097552,0.04329670329670291,7.0357142857142865,29.166374778894724,27.66589013163657,25.0,2.9063829787234,2.9063829787234,0.37375838036147235,1,1,78.63787651975682,0.4596280804302088,21.721428571428568,91.7,0.205274725274724,76.0,0.4986813186813181,7,1,1,23.217021276595705,23.217021276595705,3.221299875399309,0,0,0,0,0.5,0.0,65.0,384.967919340055,54.99541704857928,1.2009899175068746,1.7194709964645802,14,1,61.10601894286587,-245.032080659945,-35.004582951420716,0,0,0.5150859853085439,1.7561785554633114,156.59,118.40999999999998,-2.1850000000000005,0.2218181818181818,1,12,2.3080017881090744,0.6923076923076922,0.8181818181818186,0.6923076923076922,2.458649977648637,0.8571428571428571,101.0,-160.99999999999997,235.00000000000003,False,False,211.00873362445415,188.77292576419217,,0,0,0,5,1,10910,0.975413500223514,5,1,0,0,0.0,0.35714285714285715,1061.6540404040406,0.6599450045829515,5,235.0,101.0,134.0,19.142857142857142,2.3267326732673266,637.0,21,2,0
2025-4,Lags 1,21,1568.0,28.117091044692113,28.15472074468085,28.15472074468085,-0.007307942264591149,32.6,-0.028181818181818457,0.006623376623376853,6.766666666666667,29.166374778894724,27.67854880516591,22.0,6.154720744680851,6.154720744680851,0.5234964736156064,0,1,78.88125961105479,0.129138115002608,20.952380952380953,86.8,0.050519480519479465,64.3,0.19987012987012906,14,1,1,17.420104166666647,17.420104166666647,3.8519519420828385,0,0,0,0,0.6666666666666666,0.0,60.0,933.1116038433112,92.38728750923872,1.0005543237250554,1.25334903917221,21,1,72.3030945724477,-446.8883961566888,-27.612712490761268,0,0,0.4291514422036655,1.5369223236903164,234.88500000000002,126.11499999999998,-5.1850000000000005,0.1689750692520775,1,16,2.3080017881090744,0.7500000000000002,0.3999999999999999,0.6000000000000004,3.2275368797496644,0.7619047619047619,101.0,-173.0,585.0,False,False,526.9889502762431,471.878453038674,,0,0,0,11,1,10824,0.967724631202504,11,1,1,0,0.0,0.5238095238095238,1380.6926121372032,0.6651884700665188,5,585.0,235.0,350.0,50.0,2.4893617021276597,1285.0,14,3,0
2025-4,Lags 1,28,1568.0,28.126498469689295,28.15472074468085,28.15472074468085,-0.0015661371617741596,32.6,-0.0022988505747116045,-0.0010399562123694541,6.8500000000000005,29.166374778894724,27.67854880516591,20.0,8.154720744680851,8.154720744680851,0.4508594725610198,0,1,78.51597074995776,-0.004356090098805418,21.339285714285715,86.8,-0.0022714833059647613,64.3,-0.0015873015873008535,21,1,1,17.420104166666647,17.420104166666647,3.377262178779592,0,0,0,0,0.75,0.0,60.0,1731.5012533655186,129.97864636524,1.077922912664348,1.1694828706712468,28,1,76.99440374051395,-648.4987466344814,-30.021353634760004,0,0,0.3773069082353551,1.3219234944760199,313.18,100.82,-1.1850000000000005,0.1473429951690821,1,16,2.3080017881090744,1.4285714285714288,1.11111111111111,1.2499999999999996,3.7013857845328566,0.5714285714285714,101.0,-116.0,1120.0,False,False,1037.175732217573,956.5899581589958,,0,0,0,18,1,10771,0.962986142154672,18,1,1,0,0.0,0.6428571428571429,1621.1003236245954,0.6684616098783771,5,1120.0,585.0,535.0,76.42857142857143,1.9145299145299146,1655.0,7,4,0
2025-4,Lags 2,7,1594.0,28.154720744680848,28.15472074468085,28.15472074468085,0.0,32.6,1.4897023514804435e-15,2.2345535272206653e-15,7.100000000000001,27.67854880516591,27.67854880516591,28.0,0.1547207446808514,0.1547207446808514,3.837369354665453e-15,1,0,77.42010416666665,2.979404702960887e-15,22.5,86.8,1.4897023514804435e-15,64.3,0.0,0,0,0,7.420104166666647,7.420104166666647,0.0,1,0,0,0,0.0,0.0,70.0,117.84969631039796,22.663403136614996,1.0012691505756504,1.259065361254646,7,1,67.03796558057545,-52.150303689602026,-12.336596863385004,0,0,0.7139670199312713,2.0298736116430485,78.33,80.67,2.8100000000000005,0.2893081761006289,1,6,2.038427167113494,0.4374999999999999,0.4117647058823527,0.424242424242424,1.420911528150134,0.8571428571428571,101.0,-66.0,101.0,False,False,145.0,125.0,,0,0,0,0,1,11031,0.985790884718499,0,0,0,0,0.0,0.0,1081.9700598802394,0.6527060103345118,3,101.0,,,,,,28,1,0
2025-4,Lags 2,14,1594.0,28.26266805003507,29.5653846153846,28.15472074468085,0.03697820183090205,32.8,0.04439560439560338,0.0232967032967034,7.171428571428573,29.12274433490871,27.92288528370301,25.0,3.2553191489361986,3.2553191489361986,0.37590464265271767,0,2,78.02873553308392,0.23498639412959973,21.685714285714287,86.6,-0.0589010989011003,74.6,0.26285714285714096,7,1,1,19.0148936170212,19.0148936170212,1.7977521284551015,0,0,0,0,0.5,0.0,65.0,402.74599542334096,64.07322654462243,1.4012814645308924,1.7567276887871854,14,1,67.56020485997603,-227.25400457665904,-25.92677345537757,0,0,0.5182587325131801,1.6915613430358738,156.66,108.34,-1.1899999999999995,0.1735849056603773,1,12,2.038427167113494,0.6666666666666664,0.5882352941176466,0.7142857142857141,2.368185880250224,0.8571428571428571,101.0,-153.0,243.0,False,False,217.5764192139738,194.0131004366812,,0,0,0,6,1,10925,0.976318141197498,6,1,1,0,0.0,0.42857142857142855,1097.7954545454545,0.6590389016018307,3,242.99999999999991,101.0,141.99999999999991,20.285714285714274,2.405940594059405,668.9999999999997,21,2,0
2025-4,Lags 2,21,1594.0,28.892507341203082,32.7833333333333,29.7071428571429,0.13053544048434415,32.6,0.011298701298701667,0.15545454545454526,6.452380952380953,32.1437145309923,27.67854880516591,22.0,6.154720744680851,6.154720744680851,1.2280698069224716,0,8,78.41908216182728,0.1190675542997085,18.933333333333334,86.8,-0.1328571428571423,64.3,0.48636363636363567,14,1,1,17.420104166666647,17.420104166666647,2.6119265361190287,0,0,0,0,0.6666666666666666,0.0,60.0,972.9779581296688,96.83666881859264,1.0007378031909988,1.2390536589070746,21,1,75.60143657766247,-407.0220418703311,-23.16333118140736,0,0,0.4350182545146376,1.4766585812162223,234.98999999999998,112.01,-3.1899999999999995,0.132564841498559,1,16,2.038427167113494,0.8000000000000005,0.5333333333333334,0.6666666666666666,3.1009830205540663,0.7619047619047619,101.0,-164.0,594.0,False,False,535.8232044198895,480.5552486187845,,0,0,0,13,1,10843,0.968990169794459,13,1,1,0,0.0,0.6190476190476191,1401.934036939314,0.664022871898921,3,594.0,242.99999999999991,351.0000000000001,50.14285714285716,2.444444444444445,1296.0000000000002,14,3,0
2025-4,Lags 2,28,1594.0,28.708060692072525,28.15472074468085,28.15472074468085,0.025333866627565087,32.6,-0.0011767925561021332,0.033524904214559656,6.614285714285714,32.1437145309923,27.67854880516591,20.0,8.154720744680851,8.154720744680851,1.105890567706394,0,8,78.16933766303711,0.00999295794552292,19.825,86.8,-0.028024083196497622,64.3,0.08946360153256668,21,1,1,17.420104166666647,17.420104166666647,2.290742068303976,0,0,0,0,0.75,0.0,60.0,1728.7727104189842,115.86948461253245,1.0007415647015203,1.0892739114313812,28,1,72.52796836198328,-651.2272895810158,-44.130515387467554,0,0,0.38485500909603626,1.283033320566833,313.32,88.68,-3.1899999999999995,0.1144278606965174,1,16,2.038427167113494,1.3333333333333346,0.8888888888888897,1.1428571428571432,3.5924932975871315,0.5714285714285714,101.0,-77.99999999999977,1158.0000000000002,False,False,1070.6861924686195,985.732217573222,,0,0,0,20,1,10788,0.964075067024129,20,1,1,0,0.0,0.7142857142857143,1676.1019417475732,0.6674082313681868,3,1158.0,594.0,564.0,80.57142857142857,1.9494949494949494,1722.0,7,4,0
2025-4,Tags 1,7,1441.5,28.00505952380953,26.8354166666667,27.3583333333333,-0.30669642857143187,32.9,-0.4357142857142873,-0.14642857142856858,6.885714285714286,28.671796688809568,27.159580303782835,28.0,0.6499999999999986,-0.6499999999999986,0.8092696262941806,1,4,88.06011904761907,1.2447172619047704,21.428571428571427,96.4,0.4607142857142932,71.3,2.075000000000001,7,1,1,30.504166666666706,30.504166666666706,3.195177398228588,0,0,0,0,1.0,0.0,60.0,128.8290867449184,21.4715144574864,1.0064414543372455,1.0135986258230747,6,1,68.56449994827591,-41.17091325508159,-13.5284855425136,1,0,0.7465609365615029,3.2962422837964724,50.05699999999999,114.94300000000001,37.849,0.3393939393939394,1,7,5.2928261781569015,1.4062500000000004,2.5000000000000004,3.0,2.3073695986575307,1.0,90.3,-76.7,90.3,False,False,145.0,125.0,,0,0,0,0,3,6986,0.976926304013425,0,0,0,1,0.0,0.0,967.3455089820358,1.030632693959347,5,90.2999999999999,,,,,,28,1,0
2025-4,Tags 1,14,1441.5,27.824892350557246,27.225,27.80625,-0.08587483438547275,33.6,-0.02439560439560536,-0.13494505494505526,7.335714285714286,28.671796688809568,27.31198095995679,25.0,2.6229166666667005,2.6229166666667005,0.6586898258777107,1,5,88.01599544072951,0.09810634401059583,22.75714285714286,94.9,0.14857142857142663,68.3,0.022417582417582082,14,1,1,29.8854166666667,29.8854166666667,2.58935860766011,0,0,0,0,1.0,0.0,55.0,356.1564180840238,36.34249164122692,1.001744439598779,1.2558147986625965,13,1,48.456655521635895,-273.8435819159762,-53.65750835877308,1,0,0.535964085805423,2.7169027308867895,100.11399999999998,171.8859999999999,4.849,0.2058823529411764,1,14,5.2928261781569015,1.3333333333333333,1.090909090909091,0.923076923076923,3.803663823241505,1.0,90.3,-180.2,215.8,False,False,193.33056768558953,172.5052401746725,,0,0,0,1,4,6879,0.961963361767585,1,1,0,1,0.0,0.07142857142857142,974.9146464646465,1.0466637592673351,8,215.79999999999998,90.2999999999999,125.50000000000009,17.92857142857144,2.3898117386489504,592.3000000000003,21,2,0
2025-4,Tags 1,21,1441.5,28.081350381017938,28.6216216216216,26.2479166666667,0.04454719773687422,32.0,-0.08649350649350607,0.04298701298701284,6.5476190476190474,30.994748042184373,30.994748042184373,22.0,9.4666666666667,9.4666666666667,1.4506052323968466,0,9,86.54887209942396,-0.26838488817182193,20.571428571428573,81.5,-0.22363636363636408,75.6,0.17220779220779261,21,1,1,28.59999999999999,28.59999999999999,5.055804131527006,0,0,0,0,1.0,0.0,50.0,706.2978222483814,58.85815185403178,1.1458841335239216,1.148742958042546,20,1,50.11473074528068,-673.7021777516186,-61.14184814596822,1,0,0.44094816541066756,2.363971738884339,150.17100000000002,204.82899999999995,10.849,0.1577464788732394,1,20,5.2928261781569015,1.7999999999999998,2.571428571428571,2.0,4.964340651657111,0.9523809523809523,90.3,-298.13,459.87,False,False,419.416408839779,380.98549723756906,,0,0,0,7,4,6796,0.950356593483429,7,1,1,1,0.0,0.3333333333333333,1085.3660026385226,1.059446733372572,10,459.8699999999999,215.79999999999998,244.0699999999999,34.867142857142845,2.131000926784059,948.0099999999998,14,3,0
2025-4,Tags 1,28,1441.5,28.4182843473136,28.15472074468085,28.15472074468085,0.06570557776812369,32.6,-0.010755336617404526,0.06420361247947494,6.382142857142857,32.02184008982413,27.67854880516591,20.0,8.154720744680851,8.154720744680851,1.7218610588097878,0,11,83.948101247187,-0.5252559835522509,20.510714285714283,86.8,-0.41546250684181557,64.3,-0.24909688013136067,28,1,1,27.420104166666647,27.420104166666647,6.42297082908173,0,0,0,0,1.0,0.0,50.0,1270.9974728705215,96.62553887319756,1.0013378920767058,1.1860345689690122,27,1,56.89710847918772,-1109.0025271294785,-63.37446112680245,1,0,0.3839387292084163,2.1175859520147036,200.22800000000004,223.77199999999993,1.849,0.1320754716981132,1,26,5.2928261781569015,1.2857142857142856,1.125,0.8999999999999999,5.929240665641169,0.9285714285714286,90.3,-505.18000000000006,730.8199999999999,False,False,688.8737656903766,648.0612133891213,,0,0,0,14,4,6727,0.940707593343588,14,1,1,1,0.0,0.5,1057.7969093851132,1.07031366136465,10,730.8199999999999,459.8699999999999,270.95000000000005,38.70714285714286,1.589188248852937,1001.77,7,4,0
2025-4,Tags 2,7,1450.0400000000002,28.154720744680848,28.15472074468085,28.15472074468085,0.0,32.6,1.4897023514804435e-15,2.2345535272206653e-15,7.100000000000001,27.67854880516591,27.67854880516591,28.0,0.1547207446808514,0.1547207446808514,3.837369354665453e-15,1,0,77.42010416666665,2.979404702960887e-15,22.5,86.8,1.4897023514804435e-15,64.3,0.0,7,1,1,17.420104166666647,17.420104166666647,0.0,0,0,0,0,1.0,0.0,60.0,142.28799089356858,28.457598178713717,1.003272623790552,1.3424397647505215,6,1,82.50312077022043,-27.712009106431424,-6.542401821286283,1,0,0.7311494318227558,1.92508221705302,49.86800000000001,46.13199999999999,15.876,0.3958333333333333,1,7,2.228523301516002,1.352941176470588,2.8750000000000018,2.3,1.347557551937114,1.0,93.6,-73.4,93.6,False,False,145.0,125.0,,0,0,0,0,1,7028,0.986524424480629,0,0,0,1,0.0,0.0,1002.6970059880239,1.0244735344336935,3,93.59999999999991,,,,,,28,1,0
2025-4,Tags 2,14,1450.0400000000002,28.154720744680848,28.15472074468085,28.15472074468085,-2.482837252467406e-16,32.6,0.0,-4.965674504934812e-16,7.1000000000000005,27.67854880516591,27.67854880516591,25.0,3.1547207446808514,3.1547207446808514,3.6868252213847854e-15,0,0,77.42010416666665,-9.931349009869624e-16,22.5,86.8,0.0,64.3,-2.482837252467406e-15,14,1,1,22.420104166666647,22.420104166666647,0.0,0,0,0,0,1.0,0.0,55.0,409.8360655737705,43.14063848144953,1.0014380212827152,1.2048317515099225,13,1,56.49369324951723,-220.1639344262295,-46.85936151855047,1,0,0.5326257252708523,1.7044998796823616,99.73599999999998,70.264,2.875999999999999,0.2235294117647059,1,14,2.228523301516002,1.2500000000000009,1.0,1.2500000000000009,2.386299831555306,1.0,93.6,-140.5,255.5,False,False,226.51353711790392,199.64803493449784,,0,0,0,6,1,6954,0.976137001684447,6,1,1,1,0.0,0.42857142857142855,1154.266414141414,1.035375323554789,4,255.4999999999999,93.59999999999991,161.89999999999998,23.128571428571426,2.729700854700856,741.1999999999998,21,2,0
