source_index,cycle_id,building_id,cycle_day,feature,feature_value,shap_recovery_effect
77,2025-5,Tags 1,7,weight_gap_pct,36.47058823529412,-0.0034179004090106923
77,2025-5,Tags 1,7,weight_staleness_days,0.0,-0.005448879654085406
77,2025-5,Tags 1,7,temperature_deviation_from_band_c,0.0,0.00036352622115164916
77,2025-5,Tags 1,7,humidity_deviation_from_band_pp,12.689583333333331,0.0015262331653439019
77,2025-5,Tags 1,7,environment_out_of_band_days_7d,7.0,6.179575303616892e-05
77,2025-5,Tags 1,7,environment_staleness_days,0.0,-0.00026497177003483263
77,2025-5,Tags 1,7,is_lags_building,0.0,0.001813696510744724
77,2025-5,Tags 1,7,historical_building_recovery,0.9218774153006241,0.0010136761126926224
77,2025-5,Tags 1,7,peer_delta_percentage_alive,0.00035279302374147115,8.462232952139928e-05
77,2025-5,Tags 1,7,peer_delta_weight_gap_pct,-1.470588235294123,0.00012255670407194464
77,2025-5,Tags 1,7,missingindicator_temperature_deviation_from_band_c,0.0,-0.001504052626347678
77,2025-5,Tags 1,7,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00032924980333574536
77,2025-5,Tags 1,7,missingindicator_environment_out_of_band_days_7d,0.0,-0.0015580827379790643
77,2025-5,Tags 1,7,missingindicator_environment_staleness_days,0.0,-0.001672046108095827
78,2025-5,Tags 1,14,cycle_day,14.0,-0.006504076250011489
78,2025-5,Tags 1,14,percentage_alive,0.9824042792792792,-0.003036563277810081
78,2025-5,Tags 1,14,mortality_recent_3d_per_1000,1.126126126126126,0.0005536350492424049
78,2025-5,Tags 1,14,mortality_trend_delta_per_1000,0.0,0.00014822574481314037
78,2025-5,Tags 1,14,weight_gap_pct,38.15789473684211,-0.0030004121416826795
78,2025-5,Tags 1,14,weight_staleness_days,0.0,-0.005152055498502002
78,2025-5,Tags 1,14,temperature_deviation_from_band_c,0.0,0.0006810735121042496
78,2025-5,Tags 1,14,humidity_deviation_from_band_pp,25.26912360688955,0.002426496932040619
78,2025-5,Tags 1,14,environment_out_of_band_days_7d,7.0,6.591617336186337e-05
78,2025-5,Tags 1,14,environment_staleness_days,0.0,-0.0002941749742410524
78,2025-5,Tags 1,14,is_lags_building,0.0,0.0014175595265363274
78,2025-5,Tags 1,14,historical_building_recovery,0.9218774153006241,0.0011153101653497556
78,2025-5,Tags 1,14,peer_delta_percentage_alive,0.00011876915368336238,8.95157349675897e-05
78,2025-5,Tags 1,14,peer_delta_weight_gap_pct,0.0,0.00033378521629404964
78,2025-5,Tags 1,14,missingindicator_temperature_deviation_from_band_c,0.0,-0.0012300460861005959
78,2025-5,Tags 1,14,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0002844694115337651
78,2025-5,Tags 1,14,missingindicator_environment_out_of_band_days_7d,0.0,-0.0012289331269289383
78,2025-5,Tags 1,14,missingindicator_environment_staleness_days,0.0,-0.0014112651130209933
79,2025-5,Tags 1,21,cycle_day,21.0,0.00017631903977507836
79,2025-5,Tags 1,21,percentage_alive,0.9749436936936936,-0.0017364979175087765
79,2025-5,Tags 1,21,mortality_recent_3d_per_1000,1.0792042042042045,0.0007574802748594205
79,2025-5,Tags 1,21,mortality_trend_delta_per_1000,0.0,0.00026895794827380985
79,2025-5,Tags 1,21,weight_gap_pct,42.25,-0.00271597504716368
79,2025-5,Tags 1,21,weight_staleness_days,0.0,-0.004925924975276366
79,2025-5,Tags 1,21,temperature_deviation_from_band_c,1.451388888888868,0.0007317596739798181
79,2025-5,Tags 1,21,humidity_deviation_from_band_pp,18.929861111111094,0.002846438123362525
79,2025-5,Tags 1,21,environment_out_of_band_days_7d,7.0,6.825534940345615e-05
79,2025-5,Tags 1,21,environment_staleness_days,0.0,-0.00038686665435207364
79,2025-5,Tags 1,21,is_lags_building,0.0,0.001167101782315745
79,2025-5,Tags 1,21,historical_building_recovery,0.9218774153006241,0.0012667453660494465
79,2025-5,Tags 1,21,peer_delta_percentage_alive,-4.4871833491999524e-05,2.7515597827288457e-05
79,2025-5,Tags 1,21,peer_delta_weight_gap_pct,6.374999999999993,0.0001817899110644498
79,2025-5,Tags 1,21,missingindicator_temperature_deviation_from_band_c,0.0,-0.0011564804563937844
79,2025-5,Tags 1,21,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0001810285868235912
79,2025-5,Tags 1,21,missingindicator_environment_out_of_band_days_7d,0.0,-0.0011639223777948043
79,2025-5,Tags 1,21,missingindicator_environment_staleness_days,0.0,-0.0015117504153460875
80,2025-5,Tags 1,28,cycle_day,28.0,0.006266301861235332
80,2025-5,Tags 1,28,percentage_alive,0.9686092342342344,-6.647665691444167e-05
80,2025-5,Tags 1,28,mortality_recent_3d_per_1000,0.8915165165165165,0.000904323626074398
80,2025-5,Tags 1,28,mortality_trend_delta_per_1000,0.0,0.00031082308538087826
80,2025-5,Tags 1,28,weight_gap_pct,9.833333333333323,0.003700703728332167
80,2025-5,Tags 1,28,weight_staleness_days,0.0,-0.005676741329756955
80,2025-5,Tags 1,28,temperature_deviation_from_band_c,4.382307692307702,-0.0020305781967651032
80,2025-5,Tags 1,28,humidity_deviation_from_band_pp,0.1125641025640931,-0.009033360461455893
80,2025-5,Tags 1,28,environment_out_of_band_days_7d,7.0,0.00014013296938203851
80,2025-5,Tags 1,28,environment_staleness_days,3.0,0.00042344701728680103
80,2025-5,Tags 1,28,is_lags_building,0.0,0.000934059221033358
80,2025-5,Tags 1,28,historical_building_recovery,0.9218774153006241,0.000968005054335644
80,2025-5,Tags 1,28,peer_delta_percentage_alive,-0.00026961382358725583,-4.590177641322995e-05
80,2025-5,Tags 1,28,peer_delta_weight_gap_pct,-11.083333333333341,-0.00019670621102022546
80,2025-5,Tags 1,28,missingindicator_temperature_deviation_from_band_c,0.0,-0.001838677804615208
80,2025-5,Tags 1,28,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0002031538316897879
80,2025-5,Tags 1,28,missingindicator_environment_out_of_band_days_7d,0.0,-0.0019155801116052793
80,2025-5,Tags 1,28,missingindicator_environment_staleness_days,0.0,-0.0019035859946655155
81,2025-5,Tags 1,48,cycle_day,48.0,0.016024153361944845
81,2025-5,Tags 1,48,percentage_alive,0.9534065315315317,0.0016374574109178695
81,2025-5,Tags 1,48,mortality_recent_3d_per_1000,0.7976726726726727,0.00040231803311359464
81,2025-5,Tags 1,48,mortality_trend_delta_per_1000,0.0,0.0001393694814588509
81,2025-5,Tags 1,48,weight_gap_pct,5.444444444444449,0.0025403621378932164
81,2025-5,Tags 1,48,weight_staleness_days,13.0,0.01936868915621735
81,2025-5,Tags 1,48,temperature_deviation_from_band_c,1.965277777777768,0.00029249394707003183
81,2025-5,Tags 1,48,humidity_deviation_from_band_pp,17.407638888888897,0.0014053161902736484
81,2025-5,Tags 1,48,environment_out_of_band_days_7d,7.0,3.67554628401838e-05
81,2025-5,Tags 1,48,environment_staleness_days,7.0,9.163141310577149e-05
81,2025-5,Tags 1,48,is_lags_building,0.0,0.0006871090212723162
81,2025-5,Tags 1,48,historical_building_recovery,0.9218774153006241,0.0006634299455283679
81,2025-5,Tags 1,48,peer_delta_percentage_alive,0.01027437588614033,0.0003395887154906061
81,2025-5,Tags 1,48,peer_delta_weight_gap_pct,1.0000000000000009,0.00018114295076064623
81,2025-5,Tags 1,48,missingindicator_temperature_deviation_from_band_c,0.0,-0.0008343330633829793
81,2025-5,Tags 1,48,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00012711278311071194
81,2025-5,Tags 1,48,missingindicator_environment_out_of_band_days_7d,0.0,-0.0008460755717986558
81,2025-5,Tags 1,48,missingindicator_environment_staleness_days,0.0,-0.0008657113878798044
82,2025-5,Tags 2,7,cycle_day,7.0,-0.00985918856374581
82,2025-5,Tags 2,7,percentage_alive,0.9922425952045134,-0.003758690456964465
82,2025-5,Tags 2,7,mortality_recent_3d_per_1000,1.0813352139163142,0.0004175930861358411
82,2025-5,Tags 2,7,mortality_trend_delta_per_1000,0.0,6.900700322841914e-05
82,2025-5,Tags 2,7,weight_gap_pct,38.235294117647065,-0.005792942614308145
82,2025-5,Tags 2,7,weight_staleness_days,0.0,-0.004892671748643594
82,2025-5,Tags 2,7,temperature_deviation_from_band_c,1.840586419753066,0.0005133825680081527
82,2025-5,Tags 2,7,humidity_deviation_from_band_pp,10.186775576455283,0.0010344012377429867
82,2025-5,Tags 2,7,environment_out_of_band_days_7d,7.0,5.3205935526204725e-05
82,2025-5,Tags 2,7,environment_staleness_days,0.0,-0.00012341712336544344
82,2025-5,Tags 2,7,is_lags_building,0.0,0.0009485985240114227
82,2025-5,Tags 2,7,historical_building_recovery,0.923827573527506,0.0006937055114938177
82,2025-5,Tags 2,7,peer_delta_percentage_alive,0.0025897575976242537,0.00021941280221756437
82,2025-5,Tags 2,7,peer_delta_weight_gap_pct,0.29411764705881893,0.00028596072159018515
82,2025-5,Tags 2,7,missingindicator_temperature_deviation_from_band_c,1.0,0.001711611600042025
82,2025-5,Tags 2,7,missingindicator_humidity_deviation_from_band_pp,1.0,0.0003327602598104052
82,2025-5,Tags 2,7,missingindicator_environment_out_of_band_days_7d,1.0,0.0019243251363727871
82,2025-5,Tags 2,7,missingindicator_environment_staleness_days,1.0,0.0019641008315014934
83,2025-5,Tags 2,14,cycle_day,14.0,-0.005701463258220378
83,2025-5,Tags 2,14,percentage_alive,0.9854724964739068,-0.003624053384987286
83,2025-5,Tags 2,14,mortality_recent_3d_per_1000,1.081335213916314,0.0003862358820892517
83,2025-5,Tags 2,14,mortality_trend_delta_per_1000,0.1141782524011013,-9.886458053460594e-05
83,2025-5,Tags 2,14,weight_gap_pct,30.78947368421052,-0.002333976267481296
83,2025-5,Tags 2,14,weight_staleness_days,0.0,-0.004654179170583635
83,2025-5,Tags 2,14,temperature_deviation_from_band_c,1.840586419753066,0.000565355551097793
83,2025-5,Tags 2,14,humidity_deviation_from_band_pp,10.186775576455283,0.0011883017317654298
83,2025-5,Tags 2,14,environment_out_of_band_days_7d,7.0,5.765103922026879e-05
83,2025-5,Tags 2,14,environment_staleness_days,0.0,-0.00011795359379956512
83,2025-5,Tags 2,14,is_lags_building,0.0,0.0009691297971441867
83,2025-5,Tags 2,14,historical_building_recovery,0.923827573527506,0.0006530096079471652
83,2025-5,Tags 2,14,peer_delta_percentage_alive,0.0031869863483109384,0.0003266592257581385
83,2025-5,Tags 2,14,peer_delta_weight_gap_pct,-7.368421052631589,-0.00022373200208735766
83,2025-5,Tags 2,14,missingindicator_temperature_deviation_from_band_c,1.0,0.0016322934981662718
83,2025-5,Tags 2,14,missingindicator_humidity_deviation_from_band_pp,1.0,0.0003304944438338385
83,2025-5,Tags 2,14,missingindicator_environment_out_of_band_days_7d,1.0,0.0018240540098777445
83,2025-5,Tags 2,14,missingindicator_environment_staleness_days,1.0,0.0018823252606334872
84,2025-5,Tags 2,21,cycle_day,21.0,-0.0006127693786889981
84,2025-5,Tags 2,21,percentage_alive,0.9784203102961918,-0.002424762349474384
84,2025-5,Tags 2,21,mortality_recent_3d_per_1000,1.1283497884344147,0.0003266879989619464
84,2025-5,Tags 2,21,mortality_trend_delta_per_1000,0.1410437235543017,-0.0002675901110106191
84,2025-5,Tags 2,21,weight_gap_pct,29.50000000000001,-0.0019221981909677737
84,2025-5,Tags 2,21,weight_staleness_days,0.0,-0.0045281063017541204
84,2025-5,Tags 2,21,temperature_deviation_from_band_c,1.840586419753066,0.0006185776928494813
84,2025-5,Tags 2,21,humidity_deviation_from_band_pp,10.186775576455283,0.0013330043713427565
84,2025-5,Tags 2,21,environment_out_of_band_days_7d,7.0,5.9357371327033284e-05
84,2025-5,Tags 2,21,environment_staleness_days,0.0,-0.0001347550128288191
84,2025-5,Tags 2,21,is_lags_building,0.0,0.0008803170664726676
84,2025-5,Tags 2,21,historical_building_recovery,0.923827573527506,0.0007219930875962455
84,2025-5,Tags 2,21,peer_delta_percentage_alive,0.0034317447690062064,0.0002870335600817168
84,2025-5,Tags 2,21,peer_delta_weight_gap_pct,-6.3749999999999964,-0.0003032683952290439
84,2025-5,Tags 2,21,missingindicator_temperature_deviation_from_band_c,1.0,0.0014721341059384936
84,2025-5,Tags 2,21,missingindicator_humidity_deviation_from_band_pp,1.0,0.00019588471638137274
84,2025-5,Tags 2,21,missingindicator_environment_out_of_band_days_7d,1.0,0.0017923349791508674
84,2025-5,Tags 2,21,missingindicator_environment_staleness_days,1.0,0.0020232689231336216
85,2025-5,Tags 2,28,cycle_day,28.0,0.005206465249315048
85,2025-5,Tags 2,28,percentage_alive,0.9724964739069112,-0.0010205794692312398
85,2025-5,Tags 2,28,mortality_recent_3d_per_1000,0.846262341325811,0.0005667385851850881
85,2025-5,Tags 2,28,mortality_trend_delta_per_1000,0.0,0.00020280796044759802
85,2025-5,Tags 2,28,weight_gap_pct,11.999999999999991,0.004525226474243976
85,2025-5,Tags 2,28,weight_staleness_days,0.0,-0.004417382486127518
85,2025-5,Tags 2,28,temperature_deviation_from_band_c,1.840586419753066,0.000531541775334024
85,2025-5,Tags 2,28,humidity_deviation_from_band_pp,10.186775576455283,0.0014292649264359188
85,2025-5,Tags 2,28,environment_out_of_band_days_7d,7.0,5.2807224095950216e-05
85,2025-5,Tags 2,28,environment_staleness_days,0.0,-0.00014538801008268432
85,2025-5,Tags 2,28,is_lags_building,0.0,0.0009829595238067413
85,2025-5,Tags 2,28,historical_building_recovery,0.923827573527506,0.0008110335822590752
85,2025-5,Tags 2,28,peer_delta_percentage_alive,0.003617625849089534,0.0002208196976965011
85,2025-5,Tags 2,28,peer_delta_weight_gap_pct,-8.916666666666673,-0.00030601089307344425
85,2025-5,Tags 2,28,missingindicator_temperature_deviation_from_band_c,1.0,0.0017553223335854968
85,2025-5,Tags 2,28,missingindicator_humidity_deviation_from_band_pp,1.0,0.00013420629246843757
85,2025-5,Tags 2,28,missingindicator_environment_out_of_band_days_7d,1.0,0.0018528533219128434
85,2025-5,Tags 2,28,missingindicator_environment_staleness_days,1.0,0.0020947217236430594
86,2025-5,Tags 2,48,cycle_day,48.0,0.013236141624439835
86,2025-5,Tags 2,48,percentage_alive,0.9559943582510578,0.0017534948311365558
86,2025-5,Tags 2,48,mortality_recent_3d_per_1000,0.8932769158439117,0.000293221303212265
86,2025-5,Tags 2,48,mortality_trend_delta_per_1000,0.0873127812479012,-3.510455473197359e-05
86,2025-5,Tags 2,48,weight_gap_pct,1.3333333333333344,0.0031922623313200317
86,2025-5,Tags 2,48,weight_staleness_days,13.0,0.017730982718242878
86,2025-5,Tags 2,48,temperature_deviation_from_band_c,1.840586419753066,0.0003410943819326411
86,2025-5,Tags 2,48,humidity_deviation_from_band_pp,10.186775576455283,0.000824777660823503
86,2025-5,Tags 2,48,environment_out_of_band_days_7d,7.0,2.8536073486996747e-05
86,2025-5,Tags 2,48,environment_staleness_days,0.0,1.1420895417044702e-05
86,2025-5,Tags 2,48,is_lags_building,0.0,0.0006337322173394715
86,2025-5,Tags 2,48,historical_building_recovery,0.923827573527506,0.0005696211899849724
86,2025-5,Tags 2,48,peer_delta_percentage_alive,0.012862202605666506,0.00020903856301878
86,2025-5,Tags 2,48,peer_delta_weight_gap_pct,-3.111111111111114,3.1471967649418996e-06
86,2025-5,Tags 2,48,missingindicator_temperature_deviation_from_band_c,1.0,0.0010026029739500651
86,2025-5,Tags 2,48,missingindicator_humidity_deviation_from_band_pp,1.0,0.00011602492065715854
86,2025-5,Tags 2,48,missingindicator_environment_out_of_band_days_7d,1.0,0.0010407757437883153
86,2025-5,Tags 2,48,missingindicator_environment_staleness_days,1.0,0.0010981148860657142
87,2025-5,Tags 3,7,cycle_day,7.0,-0.011944274096750012
87,2025-5,Tags 3,7,percentage_alive,0.9908682214105086,-0.0033695238990889154
87,2025-5,Tags 3,7,mortality_recent_3d_per_1000,1.2644001123911208,0.00029303826895637125
87,2025-5,Tags 3,7,mortality_trend_delta_per_1000,0.0,0.0001185225155584044
87,2025-5,Tags 3,7,weight_gap_pct,37.64705882352942,-0.003415023229147219
87,2025-5,Tags 3,7,weight_staleness_days,0.0,-0.005341076289856656
87,2025-5,Tags 3,7,temperature_deviation_from_band_c,0.0,0.000425587984924798
87,2025-5,Tags 3,7,humidity_deviation_from_band_pp,10.934042553191505,0.0012731516820478962
87,2025-5,Tags 3,7,environment_out_of_band_days_7d,7.0,7.32940132087306e-05
87,2025-5,Tags 3,7,environment_staleness_days,0.0,-0.00025045543642986725
87,2025-5,Tags 3,7,is_lags_building,0.0,0.0019466251595203594
87,2025-5,Tags 3,7,historical_building_recovery,0.9337963479311192,0.002200617033992187
87,2025-5,Tags 3,7,peer_delta_percentage_alive,0.0012153838036194076,0.0001535298585279885
87,2025-5,Tags 3,7,peer_delta_weight_gap_pct,-0.29411764705882604,0.0002234301296512049
87,2025-5,Tags 3,7,missingindicator_temperature_deviation_from_band_c,0.0,-0.0015336063765843196
87,2025-5,Tags 3,7,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0003291421232388713
87,2025-5,Tags 3,7,missingindicator_environment_out_of_band_days_7d,0.0,-0.0016094940420226442
87,2025-5,Tags 3,7,missingindicator_environment_staleness_days,0.0,-0.0017529869186091167
88,2025-5,Tags 3,14,cycle_day,14.0,-0.0064949892048060814
88,2025-5,Tags 3,14,percentage_alive,0.9853891542568136,-0.0032577934113727225
88,2025-5,Tags 3,14,mortality_recent_3d_per_1000,0.7492741406762198,0.0007523185290053087
88,2025-5,Tags 3,14,mortality_trend_delta_per_1000,0.0,0.00015214421924038813
88,2025-5,Tags 3,14,weight_gap_pct,33.94736842105263,-0.001797648478301086
88,2025-5,Tags 3,14,weight_staleness_days,0.0,-0.0050257780472873935
88,2025-5,Tags 3,14,temperature_deviation_from_band_c,0.8794117647058677,0.0009400907495820207
88,2025-5,Tags 3,14,humidity_deviation_from_band_pp,18.962745098039207,0.0024367193422704706
88,2025-5,Tags 3,14,environment_out_of_band_days_7d,7.0,9.429059758269776e-05
88,2025-5,Tags 3,14,environment_staleness_days,0.0,-0.0002923292217259653
88,2025-5,Tags 3,14,is_lags_building,0.0,0.0015728801140769543
88,2025-5,Tags 3,14,historical_building_recovery,0.9337963479311192,0.0022462804367444386
88,2025-5,Tags 3,14,peer_delta_percentage_alive,0.0031036441312177754,0.0008314426567056658
88,2025-5,Tags 3,14,peer_delta_weight_gap_pct,-4.21052631578948,-6.971788462876051e-05
88,2025-5,Tags 3,14,missingindicator_temperature_deviation_from_band_c,0.0,-0.0013971987341748662
88,2025-5,Tags 3,14,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00029477800994855553
88,2025-5,Tags 3,14,missingindicator_environment_out_of_band_days_7d,0.0,-0.0014021853301090209
88,2025-5,Tags 3,14,missingindicator_environment_staleness_days,0.0,-0.0014779818121886225
89,2025-5,Tags 3,21,cycle_day,21.0,-0.0007077029979634718
89,2025-5,Tags 3,21,percentage_alive,0.9780837313852204,-0.0022154384420186163
89,2025-5,Tags 3,21,mortality_recent_3d_per_1000,1.0302519434298023,0.0007519932797040385
89,2025-5,Tags 3,21,mortality_trend_delta_per_1000,0.1070391629537457,-0.00024960328214197145
89,2025-5,Tags 3,21,weight_gap_pct,25.000000000000007,0.0013775769620635544
89,2025-5,Tags 3,21,weight_staleness_days,0.0,-0.004758274587299953
89,2025-5,Tags 3,21,temperature_deviation_from_band_c,2.783333333333331,-0.0004862631340064992
89,2025-5,Tags 3,21,humidity_deviation_from_band_pp,16.200000000000003,0.002862758593093636
89,2025-5,Tags 3,21,environment_out_of_band_days_7d,7.0,8.706697407456495e-05
89,2025-5,Tags 3,21,environment_staleness_days,6.0,0.0008617661154610189
89,2025-5,Tags 3,21,is_lags_building,0.0,0.0012528660667899252
89,2025-5,Tags 3,21,historical_building_recovery,0.9337963479311192,0.002027355850676563
89,2025-5,Tags 3,21,peer_delta_percentage_alive,0.0030951658580348207,0.0006657884275469303
89,2025-5,Tags 3,21,peer_delta_weight_gap_pct,-10.875,-0.00029777795423488245
89,2025-5,Tags 3,21,missingindicator_temperature_deviation_from_band_c,0.0,-0.0013909664439542006
89,2025-5,Tags 3,21,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0002320850732552789
89,2025-5,Tags 3,21,missingindicator_environment_out_of_band_days_7d,0.0,-0.0015950563908005313
89,2025-5,Tags 3,21,missingindicator_environment_staleness_days,0.0,-0.0018038066767041955
90,2025-5,Tags 3,28,cycle_day,28.0,0.00714028436297998
90,2025-5,Tags 3,28,percentage_alive,0.9714807530205114,-0.0007996126823079695
90,2025-5,Tags 3,28,mortality_recent_3d_per_1000,1.0302519434298023,0.0008317836692056552
90,2025-5,Tags 3,28,mortality_trend_delta_per_1000,0.0869693198999184,-0.0002581717182628589
90,2025-5,Tags 3,28,weight_gap_pct,10.416666666666668,0.0027355947932690182
90,2025-5,Tags 3,28,weight_staleness_days,0.0,-0.004939150600807051
90,2025-5,Tags 3,28,temperature_deviation_from_band_c,3.783333333333331,-0.001336193137323285
90,2025-5,Tags 3,28,humidity_deviation_from_band_pp,16.200000000000003,0.00283393328276227
90,2025-5,Tags 3,28,environment_out_of_band_days_7d,7.0,6.806716829097641e-05
90,2025-5,Tags 3,28,environment_staleness_days,13.0,0.0009672806625672939
90,2025-5,Tags 3,28,is_lags_building,0.0,0.0010379441195591723
90,2025-5,Tags 3,28,historical_building_recovery,0.9337963479311192,0.001623701202804232
90,2025-5,Tags 3,28,peer_delta_percentage_alive,0.0026019049626897495,0.0004379542426752418
90,2025-5,Tags 3,28,peer_delta_weight_gap_pct,-10.499999999999996,-0.00025010324238731584
90,2025-5,Tags 3,28,missingindicator_temperature_deviation_from_band_c,0.0,-0.001579482299676342
90,2025-5,Tags 3,28,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00019796014279652646
90,2025-5,Tags 3,28,missingindicator_environment_out_of_band_days_7d,0.0,-0.0016195639510749305
90,2025-5,Tags 3,28,missingindicator_environment_staleness_days,0.0,-0.001855794248178204
91,2025-5,Tags 3,48,cycle_day,48.0,0.016083743665678614
91,2025-5,Tags 3,48,percentage_alive,0.9543411070525428,0.0015338852125955029
91,2025-5,Tags 3,48,mortality_recent_3d_per_1000,0.7961037744684836,0.00041296366043584904
91,2025-5,Tags 3,48,mortality_trend_delta_per_1000,0.0,0.00014294491347151018
91,2025-5,Tags 3,48,weight_gap_pct,3.4444444444444473,0.002581600953545784
91,2025-5,Tags 3,48,weight_staleness_days,13.0,0.02013268290089626
91,2025-5,Tags 3,48,temperature_deviation_from_band_c,1.7122529644268667,0.0003897205577609612
91,2025-5,Tags 3,48,humidity_deviation_from_band_pp,13.67108036890646,0.0011944110101859353
91,2025-5,Tags 3,48,environment_out_of_band_days_7d,7.0,3.860065816010234e-05
91,2025-5,Tags 3,48,environment_staleness_days,0.0,-5.747422057839443e-05
91,2025-5,Tags 3,48,is_lags_building,0.0,0.0007402282150820934
91,2025-5,Tags 3,48,historical_building_recovery,0.9337963479311192,0.0009552645681911356
91,2025-5,Tags 3,48,peer_delta_percentage_alive,0.011208951407151502,0.00034827253111486395
91,2025-5,Tags 3,48,peer_delta_weight_gap_pct,-1.0000000000000009,0.00011884389923892932
91,2025-5,Tags 3,48,missingindicator_temperature_deviation_from_band_c,0.0,-0.0008844049723565794
91,2025-5,Tags 3,48,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00012758099911867987
91,2025-5,Tags 3,48,missingindicator_environment_out_of_band_days_7d,0.0,-0.0008925326191650488
91,2025-5,Tags 3,48,missingindicator_environment_staleness_days,0.0,-0.0009185024750804661
92,2026-1,Lags 1,7,cycle_day,7.0,-0.00848365173389963
92,2026-1,Lags 1,7,percentage_alive,0.980229762222816,-0.0012663653667839571
92,2026-1,Lags 1,7,mortality_recent_3d_per_1000,1.9592127526939176,-0.0012866735844237025
92,2026-1,Lags 1,7,mortality_trend_delta_per_1000,0.0,0.00020785313432464332
92,2026-1,Lags 1,7,weight_gap_pct,39.117647058823536,-0.00334301362708313
92,2026-1,Lags 1,7,weight_staleness_days,0.0,-0.005312955678226497
92,2026-1,Lags 1,7,temperature_deviation_from_band_c,0.0,0.00039354245981300016
92,2026-1,Lags 1,7,humidity_deviation_from_band_pp,1.6378250591015728,-0.015831869142134285
92,2026-1,Lags 1,7,environment_out_of_band_days_7d,6.0,-0.0008688245224491971
92,2026-1,Lags 1,7,environment_staleness_days,0.0,-0.0001487329068122649
92,2026-1,Lags 1,7,is_lags_building,1.0,-0.0024569840625580097
92,2026-1,Lags 1,7,historical_building_recovery,0.91630879996548,0.0003891630361453456
92,2026-1,Lags 1,7,peer_delta_percentage_alive,-0.007204966557877723,-0.00031589119861934477
92,2026-1,Lags 1,7,peer_delta_weight_gap_pct,6.038235294117648,-3.505150137077284e-05
92,2026-1,Lags 1,7,missingindicator_temperature_deviation_from_band_c,0.0,-0.0005211055785721115
92,2026-1,Lags 1,7,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0003851431775924874
92,2026-1,Lags 1,7,missingindicator_environment_out_of_band_days_7d,0.0,-0.0003800663071738755
92,2026-1,Lags 1,7,missingindicator_environment_staleness_days,0.0,-0.00039728478427074576
93,2026-1,Lags 1,14,cycle_day,14.0,-0.006162817084892101
93,2026-1,Lags 1,14,percentage_alive,0.9674948793303054,3.0262915524936135e-05
93,2026-1,Lags 1,14,mortality_recent_3d_per_1000,1.48425208537418,-0.0003752355126208231
93,2026-1,Lags 1,14,mortality_trend_delta_per_1000,0.0,0.0003366854406261836
93,2026-1,Lags 1,14,weight_gap_pct,21.18947368421052,0.004566042567746364
93,2026-1,Lags 1,14,weight_staleness_days,0.0,-0.005039090456412039
93,2026-1,Lags 1,14,temperature_deviation_from_band_c,0.0,0.000275610789902043
93,2026-1,Lags 1,14,humidity_deviation_from_band_pp,5.57356678487001,-0.011735373519744182
93,2026-1,Lags 1,14,environment_out_of_band_days_7d,7.0,0.00031707401782975897
93,2026-1,Lags 1,14,environment_staleness_days,0.0,-0.00022443091454057228
93,2026-1,Lags 1,14,is_lags_building,1.0,-0.0033660618194106093
93,2026-1,Lags 1,14,historical_building_recovery,0.91630879996548,0.0003342296660285073
93,2026-1,Lags 1,14,peer_delta_percentage_alive,-0.009979319518324536,-0.00029879922348832787
93,2026-1,Lags 1,14,peer_delta_weight_gap_pct,0.0,0.0006757429909886043
93,2026-1,Lags 1,14,missingindicator_temperature_deviation_from_band_c,0.0,-0.0006696456513181342
93,2026-1,Lags 1,14,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0005101380044721985
93,2026-1,Lags 1,14,missingindicator_environment_out_of_band_days_7d,0.0,-0.0006154099604618904
93,2026-1,Lags 1,14,missingindicator_environment_staleness_days,0.0,-0.0006328225297526696
94,2026-1,Lags 1,21,cycle_day,21.0,-0.001446175059140096
94,2026-1,Lags 1,21,percentage_alive,0.9578769258170808,0.0010150644107396094
94,2026-1,Lags 1,21,mortality_recent_3d_per_1000,1.3951969602517291,-4.322326937961055e-05
94,2026-1,Lags 1,21,mortality_trend_delta_per_1000,0.0,0.00030588219276331
94,2026-1,Lags 1,21,weight_gap_pct,32.125000000000014,-0.0016111789171330776
94,2026-1,Lags 1,21,weight_staleness_days,0.0,-0.005065383602572999
94,2026-1,Lags 1,21,temperature_deviation_from_band_c,1.2090277777777665,0.0004338820281618498
94,2026-1,Lags 1,21,humidity_deviation_from_band_pp,2.2743055555555287,-0.01665776481680493
94,2026-1,Lags 1,21,environment_out_of_band_days_7d,7.0,0.000359212522295422
94,2026-1,Lags 1,21,environment_staleness_days,0.0,-0.00027357835639763966
94,2026-1,Lags 1,21,is_lags_building,1.0,-0.002564900404900424
94,2026-1,Lags 1,21,historical_building_recovery,0.91630879996548,0.0005115227511588883
94,2026-1,Lags 1,21,peer_delta_percentage_alive,-0.009698500825840672,-0.00027501410287021237
